iteration,L2O_q25,L2O_q50,L2O_q75
1,1.0,1.0,1.0
2,0.6897739171981812,0.992628276348114,1.4282540380954742
3,0.31477246433496475,0.4813727140426636,0.7180825620889664
4,0.141474649310112,0.2325199916958809,0.3587067201733589
5,0.06623658165335655,0.11646044999361038,0.18964643776416779
6,0.036810181103646755,0.063814178109169,0.11452134512364864
7,0.023630061652511358,0.043241288512945175,0.07894396968185902
8,0.01764598675072193,0.03119182586669922,0.05749593488872051
9,0.014566847588866949,0.02586839720606804,0.048507556319236755
10,0.012335156090557575,0.021924683824181557,0.04550817236304283
11,0.010850388091057539,0.02013499289751053,0.04005458578467369
12,0.009845824679359794,0.0186174800619483,0.04008352290838957
13,0.009739728877320886,0.01860976591706276,0.03657160047441721
14,0.009352820459753275,0.017960015684366226,0.04237115103751421
15,0.009400488110259175,0.017782134003937244,0.03828997537493706
16,0.008553107501938939,0.017141870222985744,0.036944461055099964
17,0.008724314160645008,0.01739282626658678,0.035768684931099415
18,0.008620693814009428,0.017638961784541607,0.03831245377659798
19,0.008498314302414656,0.01760225649923086,0.037435573525726795
20,0.008887788746505976,0.01743941567838192,0.03770773205906153
21,0.008576473919674754,0.017342334613204002,0.036618237383663654
22,0.008855195017531514,0.016854082234203815,0.037091806530952454
23,0.008950032526627183,0.018761344254016876,0.038091919384896755
24,0.008280741982161999,0.017684263177216053,0.03948995843529701
25,0.008782243588939309,0.019002567045390606,0.0393311632797122
26,0.008970593335106969,0.017581412568688393,0.03890610206872225
27,0.00937561015598476,0.018883928656578064,0.03911772184073925
28,0.008704958017915487,0.018055206164717674,0.040603265166282654
29,0.009306230116635561,0.01915000192821026,0.04042153060436249
30,0.008780700853094459,0.018746879883110523,0.041010912507772446
31,0.009402590338140726,0.019222709350287914,0.03970901109278202
32,0.009517696918919683,0.020091120153665543,0.04322331212460995
33,0.009260462131351233,0.01922161877155304,0.04082829691469669
34,0.009858252014964819,0.020326786674559116,0.04539599921554327
35,0.009854477364569902,0.020176758989691734,0.042878816835582256
36,0.009309916757047176,0.01948011200875044,0.04292907752096653
37,0.0101951127871871,0.020757131278514862,0.044713811948895454
38,0.009637890383601189,0.01949352491647005,0.043617118149995804
39,0.009827102534472942,0.020547491498291492,0.04362446162849665
40,0.009912590263411403,0.020453566685318947,0.044658033177256584
41,0.010218540206551552,0.02020369842648506,0.044661870226264
42,0.009989426704123616,0.020851359702646732,0.04397208709269762
43,0.010256096487864852,0.020691645331680775,0.04564326349645853
44,0.010402850108221173,0.021282131783664227,0.04694750811904669
45,0.01020065089687705,0.020892763510346413,0.044448078610002995
46,0.010284750256687403,0.021936818026006222,0.04610683210194111
47,0.010351082077249885,0.022007212042808533,0.042875003069639206
48,0.010167866013944149,0.021619525738060474,0.05005073547363281
49,0.01033359533175826,0.02323089074343443,0.04775464255362749
50,0.010495550697669387,0.022422337904572487,0.04818006418645382
51,0.010520366486161947,0.022372919134795666,0.04708779230713844
52,0.010461363010108471,0.022414236329495907,0.047718221321702003
53,0.010498018469661474,0.023128604516386986,0.04740209598094225
54,0.010308558819815516,0.022717160172760487,0.05070406384766102
55,0.010521600255742669,0.022311802953481674,0.050477747805416584
56,0.010938068153336644,0.02250875160098076,0.04929638933390379
57,0.011213097721338272,0.022911294363439083,0.04958745464682579
58,0.010847595520317554,0.023981156758964062,0.054146881215274334
59,0.010967232752591372,0.023891350254416466,0.0514085590839386
60,0.011052372865378857,0.02310889959335327,0.052911884151399136
61,0.011377740651369095,0.02405635081231594,0.05467264633625746
62,0.011126617901027203,0.02247865591198206,0.05105884000658989
63,0.011346895946189761,0.023597033694386482,0.051729220896959305
64,0.011386701604351401,0.024011647328734398,0.05476683843880892
65,0.011206964496523142,0.023562955670058727,0.051922235637903214
66,0.011543180793523788,0.024495086632668972,0.055147645995020866
67,0.01119916420429945,0.024918886832892895,0.05491384584456682
68,0.011657488299533725,0.024003958329558372,0.054947927594184875
69,0.011217209044843912,0.025150280445814133,0.05242518242448568
70,0.011381492018699646,0.023679131641983986,0.05550927761942148
71,0.01154634589329362,0.02538695838302374,0.05541995633393526
72,0.011765189236029983,0.025104636326432228,0.05531902797520161
73,0.011728329118341208,0.02580281626433134,0.0558433448895812
74,0.011144758900627494,0.02503354288637638,0.05659407749772072
75,0.01149259740486741,0.024988791905343533,0.058985733427107334
76,0.011990912491455674,0.02564242761582136,0.05524128023535013
77,0.011714806547388434,0.02636764384806156,0.05752046871930361
78,0.011906336760148406,0.025489970110356808,0.058667730540037155
79,0.012196538969874382,0.026333237066864967,0.05901351943612099
80,0.011613026726990938,0.025617304258048534,0.057287486270070076
81,0.012007843470200896,0.02602551504969597,0.058052314445376396
82,0.011858407175168395,0.025720102712512016,0.059962338767945766
83,0.01205570949241519,0.025093382224440575,0.05654261261224747
84,0.01160534587688744,0.025368597358465195,0.05935197416692972
85,0.01242885529063642,0.026611953042447567,0.059423016384243965
86,0.012074841419234872,0.026790153235197067,0.060284435749053955
87,0.012214812682941556,0.02625252027064562,0.061060382053256035
88,0.012131927302107215,0.026360051706433296,0.06251783762127161
89,0.012274272507056594,0.02669436391443014,0.061895147897303104
90,0.012628576019778848,0.02730858325958252,0.06400153785943985
91,0.012503684498369694,0.026937934570014477,0.062401420436799526
92,0.012512490153312683,0.025653027929365635,0.06230721157044172
93,0.012188692577183247,0.027023575268685818,0.06308795139193535
94,0.012829486047849059,0.026159290224313736,0.06361609883606434
95,0.012431808980181813,0.026777515187859535,0.06145154684782028
96,0.012904820265248418,0.027085104025900364,0.06302032433450222
97,0.01288389484398067,0.02659354731440544,0.06409851647913456
98,0.012780689867213368,0.02680917363613844,0.06442148610949516
99,0.01311138947494328,0.02648699004203081,0.06395594589412212
100,0.012606242671608925,0.02816179860383272,0.06307980231940746
