iteration,L2O_q25,L2O_q50,L2O_q75
1,1.0,1.0,1.0
2,0.3753775954246521,0.46084827184677124,0.5872584581375122
3,0.13370873406529427,0.20215339213609695,0.32761993259191513
4,0.06767971254885197,0.10489334538578987,0.18562382459640503
5,0.03877140209078789,0.06917067617177963,0.133291345089674
6,0.026426230557262897,0.04795976169407368,0.09330797009170055
7,0.02188800973817706,0.039369700476527214,0.08513731881976128
8,0.01902985479682684,0.03764444962143898,0.07464613765478134
9,0.017415442503988743,0.033783210441470146,0.06572561711072922
10,0.0167565131559968,0.031013278290629387,0.06585129722952843
11,0.01630987273529172,0.030011577531695366,0.06559700518846512
12,0.016276550944894552,0.030587495304644108,0.05989356059581041
13,0.015948822256177664,0.028796506114304066,0.05564202927052975
14,0.015593678457662463,0.028241277672350407,0.05640253331512213
15,0.01558832754381001,0.02791809942573309,0.05548870284110308
16,0.016444054432213306,0.028231725096702576,0.05583506543189287
17,0.015492244390770793,0.02806734200567007,0.05311264470219612
18,0.0146379757206887,0.027816271409392357,0.05300753377377987
19,0.015663254307582974,0.027524897828698158,0.05279556103050709
20,0.015415379544720054,0.028173561207950115,0.054443636909127235
21,0.015509383752942085,0.027814817614853382,0.053022393956780434
22,0.015474725048989058,0.027843995951116085,0.05249339807778597
23,0.015898464247584343,0.028155650943517685,0.050396121107041836
24,0.016068028286099434,0.028668910264968872,0.05362853966653347
25,0.016158455051481724,0.028533917851746082,0.050707574002444744
26,0.015661807265132666,0.028702296316623688,0.05072843935340643
27,0.016193378251045942,0.02831917256116867,0.049630776047706604
28,0.0164494002237916,0.029302659444510937,0.05253647267818451
29,0.016468695364892483,0.028396369889378548,0.05060125794261694
30,0.01593398815020919,0.028896830044686794,0.0510092917829752
31,0.016872610431164503,0.02830297313630581,0.050349313765764236
32,0.016594276297837496,0.02988818846642971,0.051056486554443836
33,0.016619239002466202,0.029280325397849083,0.05140136647969484
34,0.01651013270020485,0.029365169815719128,0.05186367779970169
35,0.017142237164080143,0.028967201709747314,0.049885934218764305
36,0.01713828695937991,0.029856772162020206,0.05333461053669453
37,0.017127889208495617,0.029526487924158573,0.050397276878356934
38,0.01696822512894869,0.029953544959425926,0.05252702999860048
39,0.017089838162064552,0.029217402450740337,0.05095030553638935
40,0.017543253488838673,0.03092620987445116,0.053050498478114605
41,0.017497154884040356,0.03047318197786808,0.05158988572657108
42,0.016985515132546425,0.030276578851044178,0.05279249604791403
43,0.01759224059060216,0.029999468475580215,0.0500309718772769
44,0.017766926903277636,0.031334795989096165,0.05337368045002222
45,0.017341611441224813,0.03095401916652918,0.05232561007142067
46,0.017597537022083998,0.03110998496413231,0.05341058596968651
47,0.0176706500351429,0.03084418550133705,0.05219916068017483
48,0.018010035157203674,0.0315749142318964,0.053874009288847446
49,0.01780395768582821,0.03166376054286957,0.05291134212166071
50,0.017589010298252106,0.03154008649289608,0.0531779769808054
51,0.017843514680862427,0.030524377711117268,0.05234228726476431
52,0.018793920055031776,0.03246876411139965,0.05354462284594774
53,0.017960324883461,0.031649211421608925,0.05366395600140095
54,0.018024752382189035,0.03140023350715637,0.05339051969349384
55,0.01828052895143628,0.03151414915919304,0.053678846918046474
56,0.019014006480574608,0.033080559223890305,0.05447685066610575
57,0.018110183998942375,0.032255884259939194,0.05365796014666557
58,0.018544286489486694,0.03222358599305153,0.05322963651269674
59,0.018309095408767462,0.032006775960326195,0.0533195985481143
60,0.019050151109695435,0.03369513340294361,0.05513373017311096
61,0.018418566789478064,0.03305094689130783,0.05430150870233774
62,0.01876620715484023,0.032886046916246414,0.05431782267987728
63,0.0186167792417109,0.032497845590114594,0.05426951311528683
64,0.019682390615344048,0.034661540761590004,0.0561136556789279
65,0.018591255880892277,0.03372420370578766,0.05554544925689697
66,0.019018355756998062,0.033179692924022675,0.05432032514363527
67,0.019148916006088257,0.03316488862037659,0.05460618529468775
68,0.020020314026623964,0.03476526215672493,0.05772914458066225
69,0.018874676898121834,0.033867379650473595,0.056396941654384136
70,0.019853007048368454,0.03424392081797123,0.05519121512770653
71,0.01945688482373953,0.033370910212397575,0.055422162637114525
72,0.019992022775113583,0.034926870837807655,0.057294794358313084
73,0.019304224755614996,0.034404052421450615,0.05677804350852966
74,0.019984119571745396,0.03487992659211159,0.05527145694941282
75,0.019496531691402197,0.03356055170297623,0.05580728221684694
76,0.02050622133538127,0.03593109920620918,0.05797206796705723
77,0.01929278578609228,0.03429405950009823,0.056854563765227795
78,0.020077426452189684,0.034923385828733444,0.05568578653037548
79,0.01962056430056691,0.03408786281943321,0.056532787159085274
80,0.020776640623807907,0.03627591021358967,0.058654941618442535
81,0.019403720274567604,0.03474453091621399,0.057222659699618816
82,0.02079151663929224,0.03597039729356766,0.05659973341971636
83,0.01981534343212843,0.03458390757441521,0.05741037614643574
84,0.020848953630775213,0.03680107556283474,0.05889070499688387
85,0.019506075885146856,0.03502201288938522,0.05795975122600794
86,0.021025218069553375,0.03609243221580982,0.05775900650769472
87,0.019633608870208263,0.034930868074297905,0.05724101234227419
88,0.0215169177390635,0.0371696837246418,0.05939038656651974
89,0.019665726460516453,0.03564019128680229,0.05922224838286638
90,0.021259137894958258,0.03641141578555107,0.05872747767716646
91,0.020107893273234367,0.035238027572631836,0.057936265133321285
92,0.021422092337161303,0.037409450858831406,0.059469482861459255
93,0.01987376669421792,0.0356912761926651,0.059298486448824406
94,0.021481663919985294,0.0367595050483942,0.05958723742514849
