iteration,Adam(lr=0.0001)_q25,Adam(lr=0.0001)_q50,Adam(lr=0.0001)_q75,Adam(lr=0.001)_q25,Adam(lr=0.001)_q50,Adam(lr=0.001)_q75,Adam(lr=0.01)_q25,Adam(lr=0.01)_q50,Adam(lr=0.01)_q75,Adam(lr=0.1)_q25,Adam(lr=0.1)_q50,Adam(lr=0.1)_q75,Adam(lr=1.0)_q25,Adam(lr=1.0)_q50,Adam(lr=1.0)_q75,Adam(lr=10.0)_q25,Adam(lr=10.0)_q50,Adam(lr=10.0)_q75,BFGS_q25,BFGS_q50,BFGS_q75
72,0.9790469110012054,0.9831268787384033,0.9861098676919937,0.8076801747083664,0.8430656492710114,0.868719294667244,0.11055564507842064,0.17530907690525055,0.23917649686336517,0.00038000419590389356,0.0008556233951821923,0.0019366694614291191,0.0002492529893061146,0.000379766381229274,0.0006202997174113989,0.03482421115040779,0.0718049667775631,0.12531349435448647,0.0,0.0,8.505094798917177e-36
73,0.9787550270557404,0.9828912615776062,0.9859156459569931,0.8052522093057632,0.8410846889019012,0.8669870048761368,0.10714918375015259,0.17118526995182037,0.2345140129327774,0.0003388363475096412,0.0008158920099958777,0.0018834213551599532,0.00022465083384304307,0.0003491410752758384,0.0005043814599048346,0.01940866094082594,0.04836045578122139,0.1090979054570198,0.0,0.0,8.505094798917177e-36
74,0.978463351726532,0.9826554954051971,0.9857213050127029,0.8028320819139481,0.839086651802063,0.8652578890323639,0.10410093888640404,0.1668199524283409,0.2302563078701496,0.0003147383831674233,0.0007722659211140126,0.001798707467969507,0.00020011095693917014,0.0003258985816501081,0.0004995552444597706,0.010058899875730276,0.026467404328286648,0.06225974205881357,0.0,0.0,8.505094798917177e-36
75,0.978171780705452,0.9824199080467224,0.9855271428823471,0.8004379719495773,0.8370693325996399,0.8635320514440536,0.10115582123398781,0.16251841932535172,0.22582973167300224,0.0002980357166961767,0.0007381176692433655,0.0017190146027132869,0.00019289206466055475,0.00028406173805706203,0.0004510777143877931,0.009616293478757143,0.023820065893232822,0.0393238989636302,0.0,0.0,8.505094798917177e-36
76,0.9778801500797272,0.9821842908859253,0.9853329658508301,0.7980691492557526,0.8350570201873779,0.8618094623088837,0.09801818989217281,0.15802177786827087,0.2208888754248619,0.00027719619538402185,0.0007034622540231794,0.0016540044161956757,0.0001744201399560552,0.00026788609102368355,0.0004182291741017252,0.023724444210529327,0.04324570298194885,0.05852538254112005,0.0,0.0,8.505094798917177e-36
77,0.9775888472795486,0.9819490015506744,0.9851389974355698,0.7957089692354202,0.8330560326576233,0.8600898087024689,0.09488468617200851,0.1542358249425888,0.21591494977474213,0.0002502040224499069,0.0006654869066551328,0.0015915711701381952,0.0001506302724010311,0.0002351348812226206,0.0003675352345453575,0.017468382604420185,0.039303867146372795,0.08450299501419067,0.0,0.0,7.155678188301725e-36
78,0.9772973954677582,0.9817133545875549,0.9849449098110199,0.7933569401502609,0.8310887813568115,0.8583735823631287,0.09186225943267345,0.1506519764661789,0.2117018736898899,0.00022942523355595767,0.0006387915345840156,0.0015550909738522023,0.00014565206583938561,0.00022023206838639453,0.000348720328474883,0.008166717598214746,0.02285373955965042,0.05456564202904701,0.0,0.0,6.911470743594504e-36
79,0.977006122469902,0.9814780950546265,0.9847508817911148,0.7910134643316269,0.8291272521018982,0.8566605448722839,0.08917742222547531,0.14737618714571,0.20784113928675652,0.00021116411517141387,0.0006157825991977006,0.0014976966485846788,0.0001275904396607075,0.0002025444046012126,0.0003431923541938886,0.0059330862713977695,0.01511476282030344,0.02724643610417843,0.0,0.0,4.755063432005267e-36
80,0.9767150729894638,0.9812427759170532,0.9845568239688873,0.7886781245470047,0.8271715044975281,0.8549505919218063,0.08655233308672905,0.14410796016454697,0.20434417948126793,0.0001945994699781295,0.0005957484827376902,0.0014634285471402109,0.00011713334242813289,0.00018152296979678795,0.00030042921571293846,0.010958429193124175,0.020521346479654312,0.030928472988307476,0.0,0.0,4.755063432005267e-36
81,0.9764240384101868,0.9810074865818024,0.9843630194664001,0.7863660156726837,0.8252214789390564,0.8532616496086121,0.08440209552645683,0.141018845140934,0.2012748271226883,0.00016950391727732494,0.0005643321783281863,0.0014128242328297347,0.00010166046558879316,0.00015803571295691654,0.0002769066268228926,0.013403990538790822,0.029470058158040047,0.05025022104382515,0.0,0.0,4.755063432005267e-36
82,0.9761329740285873,0.9807723164558411,0.9841690510511398,0.7840690165758133,0.8232772052288055,0.8515818566083908,0.08294200524687767,0.13802000880241394,0.19842644780874252,0.00015282623644452542,0.0005436978244688362,0.0013562511594500393,9.485159898758866e-05,0.00014919081149855629,0.0002465342258801684,0.0071414351696148515,0.01798221282660961,0.04431411065161228,0.0,0.0,4.755063432005267e-36
83,0.975842148065567,0.9805371761322021,0.9839751869440079,0.7817805856466293,0.8213387131690979,0.8499057292938232,0.08064407482743263,0.1354055553674698,0.19523773714900017,0.00013420436152955517,0.0005293469876050949,0.0013080794888082892,9.474037869949825e-05,0.00014275093417381868,0.00022838057338958606,0.004573092446662486,0.01078679971396923,0.023549478966742754,0.0,0.0,4.755063432005267e-36
84,0.9755513817071915,0.9803018867969513,0.9837814122438431,0.7795007824897766,0.8194057941436768,0.8482331335544586,0.07878094911575317,0.1329556405544281,0.19236212596297264,0.00012641824287129566,0.0005121963331475854,0.0012795768852811307,7.741255831206217e-05,0.00012816875823773444,0.0002174529763578903,0.005348625360056758,0.0107341050170362,0.017789493780583143,0.0,0.0,4.755063432005267e-36
85,0.9752606600522995,0.9800669550895691,0.9835876077413559,0.7772296518087387,0.8174785673618317,0.8465640693902969,0.07698041386902332,0.13029614090919495,0.18946102634072304,0.00011562175131984986,0.0004915650933980942,0.001258207659702748,7.17696311767213e-05,0.00011205234113731422,0.0001952163911482785,0.009095301851630211,0.018378185108304024,0.026066243648529053,0.0,0.0,4.755063432005267e-36
86,0.9749700129032135,0.9798319339752197,0.9833938479423523,0.7749670892953873,0.8155571520328522,0.8448985666036606,0.07530623488128185,0.1279299557209015,0.18557515740394592,0.00010432211274746805,0.00047274670214392245,0.0012237214832566679,6.426167055906262e-05,0.00010240717529086396,0.00018669359269551933,0.005546269356273115,0.01437466824427247,0.03291203733533621,0.0,0.0,4.755063432005267e-36
87,0.9746795296669006,0.9795970618724823,0.9832001775503159,0.7727130800485611,0.8136413395404816,0.8432367146015167,0.07309894450008869,0.12529568374156952,0.18167970702052116,0.00010077288970933296,0.0004486952821025625,0.0011986341560259461,6.0610207583522424e-05,9.624187077861279e-05,0.0001699489621387329,0.003403102164156735,0.008142768405377865,0.020235733594745398,0.0,0.0,4.755063432005267e-36
88,0.9743892252445221,0.9793621897697449,0.9830065220594406,0.770467534661293,0.8117310702800751,0.8415783196687698,0.07064205035567284,0.12236292287707329,0.17843106389045715,9.522200707579032e-05,0.0004340416198829189,0.001166150497738272,5.270402743917657e-05,8.842034367262386e-05,0.00015974577036104165,0.003034742025192827,0.007219355553388596,0.011327508836984634,0.0,0.0,4.755063432005267e-36
89,0.9740988314151764,0.9791273474693298,0.9828129410743713,0.7682303786277771,0.8098264634609222,0.8399236500263214,0.06836479902267456,0.11968240141868591,0.1762951910495758,8.835601147438865e-05,0.0004151080211158842,0.0011351679277140647,5.024958136345958e-05,7.842266131774522e-05,0.0001545986051496584,0.005724873626604676,0.010149759706109762,0.01482262252829969,0.0,0.0,4.755063432005267e-36
90,0.973808541893959,0.9788925349712372,0.9826193004846573,0.7660015225410461,0.8079163730144501,0.8382723033428192,0.06730324216187,0.11712915822863579,0.17284537106752396,8.068267379712779e-05,0.0003985162766184658,0.001105624163756147,4.448210438567912e-05,7.252073555719107e-05,0.00013512430450646207,0.004455710644833744,0.010602951049804688,0.02203024225309491,0.0,0.0,4.755063432005267e-36
91,0.9735184758901596,0.9786578416824341,0.9824254959821701,0.7637878358364105,0.8059846460819244,0.8366245180368423,0.06523199751973152,0.11485001817345619,0.1694711446762085,7.49963364796713e-05,0.00038750754902139306,0.0010918744374066591,4.242567410983611e-05,6.67852618789766e-05,0.00012154096475569531,0.002387506072409451,0.006616968661546707,0.015728256665170193,0.0,0.0,4.755063432005267e-36
92,0.9732285439968109,0.9784232378005981,0.982231855392456,0.7615868747234344,0.8040576279163361,0.8349802792072296,0.06338932178914547,0.11229208111763,0.16653412580490112,6.761015720258001e-05,0.00038336560828611255,0.0010640131949912757,3.799635396717349e-05,5.8600877309800126e-05,0.00012027170305373147,0.0019701580749824643,0.004845701390877366,0.008613690035417676,0.0,0.0,4.755063432005267e-36
93,0.9729387015104294,0.9781886041164398,0.9820382297039032,0.7593943178653717,0.8021355271339417,0.833339512348175,0.06175924185663462,0.10952449962496758,0.163549967110157,6.0236997342144605e-05,0.00037129536212887615,0.0010449073160998523,3.255103092669742e-05,5.4889500461285934e-05,0.0001114612168748863,0.0029000373906455934,0.005926997400820255,0.009047709871083498,0.0,0.0,4.755063432005267e-36
94,0.9726492613554001,0.9779540598392487,0.9818447381258011,0.7572101056575775,0.800218254327774,0.8316994458436966,0.0604833634570241,0.10706596821546555,0.1609407216310501,5.342726217349991e-05,0.0003594486479414627,0.0010229094186797738,3.0126476303848904e-05,5.074022010376211e-05,0.00010298227425664663,0.0030569055234082043,0.007160695269703865,0.01303512160666287,0.0,0.0,4.755063432005267e-36
95,0.9723600000143051,0.9777196049690247,0.9816511422395706,0.755034327507019,0.7983057796955109,0.8300623595714569,0.059317583218216896,0.10469409450888634,0.15763050690293312,4.968611483491259e-05,0.0003458320861682296,0.0009971892577596009,2.8989997190365102e-05,4.769983752339613e-05,9.74083613982657e-05,0.0017426661506760865,0.004822693997994065,0.011409822385758162,0.0,0.0,4.755063432005267e-36
96,0.9720708131790161,0.9774850904941559,0.9814574867486954,0.7528668344020844,0.7963963449001312,0.8284287005662918,0.0580902025103569,0.10296394675970078,0.1542719192802906,4.721387449535541e-05,0.0003323682030895725,0.0009609320695744827,2.591224938441883e-05,4.145780076214578e-05,9.120431968767662e-05,0.0015408285253215581,0.003317942493595183,0.006708725122734904,0.0,0.0,4.755063432005267e-36
97,0.9717816561460495,0.9772507548332214,0.9812640696763992,0.7507077902555466,0.7944895625114441,0.8267984837293625,0.056953635066747665,0.10160329937934875,0.1509619802236557,4.553393773676362e-05,0.0003205410030204803,0.0009441872971365228,2.2747713501303224e-05,3.6900835766573437e-05,8.173295282176696e-05,0.0015370712208095938,0.0036541157169267535,0.0058655793545767665,0.0,0.0,4.755063432005267e-36
98,0.9714926481246948,0.9770164787769318,0.9810706526041031,0.7485568821430206,0.7925874888896942,0.8251716196537018,0.05582891497761011,0.09993208572268486,0.14777768775820732,4.4100564082327764e-05,0.00031153344025369734,0.0009162339702015743,2.059624648609315e-05,3.466040288913064e-05,7.762648056086618e-05,0.0021374098723754287,0.004723789403215051,0.008022770751267672,0.0,0.0,4.755063432005267e-36
99,0.9712036699056625,0.9767821133136749,0.9808772504329681,0.7464373707771301,0.7906900942325592,0.8235480040311813,0.05477226432412863,0.09806635603308678,0.1447172872722149,4.1372462874278426e-05,0.00030123459873721004,0.0008891159814083949,1.9144765246892348e-05,3.1796291295904666e-05,7.492733311664779e-05,0.0013457519235089421,0.0033794732298702,0.008143382612615824,0.0,0.0,4.755063432005267e-36
100,0.9709150046110153,0.976548045873642,0.9806838482618332,0.744323804974556,0.7887973785400391,0.821927860379219,0.0537502346560359,0.0962611734867096,0.14180372282862663,3.836052565020509e-05,0.0002917938691098243,0.0008661698520882055,1.7900702005135827e-05,2.9181815079937223e-05,6.836864486103877e-05,0.0009854792442638427,0.002302763983607292,0.0049317392986267805,0.0,0.0,4.755063432005267e-36
