iteration,L2O_q25,L2O_q50,L2O_q75
1,1.0,1.0,1.0
2,0.7882361561059952,0.83119997382164,0.8621817231178284
3,0.30026697367429733,0.3897746503353119,0.4687779024243355
4,0.1370973028242588,0.20131691545248032,0.271102137863636
5,0.07395036518573761,0.11567685380578041,0.16238151490688324
6,0.04273481015115976,0.07024724781513214,0.10706722922623158
7,0.027133400086313486,0.048026179894804955,0.0754554346203804
8,0.01752487849444151,0.03417324647307396,0.05654919520020485
9,0.012813851702958345,0.02631958480924368,0.044345916248857975
10,0.009803351480513811,0.020393546670675278,0.03620575834065676
11,0.007272032438777387,0.016553095541894436,0.029436226934194565
12,0.005284779355861247,0.012987228576093912,0.024564608000218868
13,0.00424147502053529,0.010817494243383408,0.020915409550070763
14,0.003406885080039501,0.009374751709401608,0.017904312815517187
15,0.002799054840579629,0.007908252533525229,0.015569764422252774
16,0.0025031688273884356,0.0068276377860456705,0.013510454911738634
17,0.002019346400629729,0.0058999028988182545,0.011898979311808944
18,0.001726783550111577,0.0052338349632918835,0.01052020164206624
19,0.0014679089363198727,0.004516993649303913,0.009138429071754217
20,0.0013344282342586666,0.003937713801860809,0.008083831751719117
21,0.0011813874589279294,0.003330787643790245,0.007276906166225672
22,0.001063775911461562,0.0029937863582745194,0.006594590726308525
23,0.0009658358467277139,0.0027361485408619046,0.005972980288788676
24,0.0008220221061492339,0.0024929456412792206,0.005498834187164903
25,0.000821040099253878,0.002225450938567519,0.004986415500752628
26,0.0007051021239021793,0.0019644395215436816,0.004640330211259425
27,0.000680541037581861,0.001810107089113444,0.004263096838258207
28,0.000696387913194485,0.0016689824988134205,0.003885759331751615
29,0.0006156331801321357,0.001543033984489739,0.0037061162292957306
30,0.0006363198335748166,0.001465882291086018,0.0034633687464520335
31,0.0005582361191045493,0.0013406521757133305,0.0032507804571650922
32,0.0005675988213624805,0.0013111117295920849,0.003023080120328814
33,0.000504356634337455,0.0012439526617527008,0.002856962732039392
34,0.0005132244405103847,0.0011894450290128589,0.002742960292380303
35,0.0004989468288840726,0.0011090471525676548,0.0026856909971684217
36,0.00046976972225820646,0.0010599179659038782,0.0025229311431758106
37,0.0004692158108809963,0.0010361953754909337,0.0025088569382205606
38,0.00042855413630604744,0.001033652515616268,0.0022744000889360905
39,0.000445957099145744,0.0009936541900970042,0.0022499458864331245
40,0.0004183988130534999,0.0009679458744358271,0.00221872580004856
41,0.0004279410277376883,0.0009659227507654577,0.0020620612776838243
42,0.00041451099241385236,0.0009201795037370175,0.0020690636010840535
43,0.00038388901157304645,0.0008964629960246384,0.002023113309405744
44,0.00040693263872526586,0.0008595286635681987,0.0019373929244466126
45,0.00037886731297476217,0.0008604683971498162,0.0018890291394200176
46,0.00039369070873362944,0.0008390570001211017,0.0018273639143444598
47,0.00037600882205879316,0.000825053226435557,0.001825878774980083
48,0.00039846193976700306,0.0008096607052721083,0.0017140090640168637
49,0.00037889156374149024,0.0007831690018065274,0.0017451956518925726
50,0.00036072607326786965,0.000745767611078918,0.0016923447838053107
51,0.0003828490589512512,0.0007799750310368836,0.0016445528017356992
52,0.00034804377355612814,0.0007517925114370883,0.0016174806805793196
53,0.00036939457640983164,0.0007594815688207746,0.001665592339122668
54,0.00035191142524126917,0.0007616615330334753,0.0015586593362968415
55,0.00037218761281110346,0.0007406765944324434,0.0015433614607900381
56,0.00035191269125789404,0.0007176067738328129,0.0015341096732299775
57,0.00033424962748540565,0.000711606495315209,0.0014738423633389175
58,0.0003562076308298856,0.0007107147248461843,0.0014823097153566778
59,0.0003346694938954897,0.0006838060799054801,0.0014232500980142504
60,0.0003572503410396166,0.0006914418481756002,0.0013919508492108434
61,0.0003115674335276708,0.0006903026078362018,0.0013993112952448428
62,0.0003569625478121452,0.0006675156182609499,0.0013465501251630485
63,0.00032718846341595054,0.0006787536840420216,0.001387773547321558
64,0.000343342348060105,0.0006299368687905371,0.0013130073493812233
65,0.00032670876680640504,0.0006687769491691142,0.0013387462822720408
66,0.0003095377978752367,0.0006348086171783507,0.0013320379657670856
67,0.0003231040682294406,0.0006297967047430575,0.0013126482081133872
68,0.00030128575599519536,0.0006303910922724754,0.0013176231586840004
69,0.00031982563086785376,0.0006332735356409103,0.0012394746881909668
70,0.0003171157877659425,0.0006080020684748888,0.0013243163411971182
71,0.00031227707222569734,0.0006115923461038619,0.001245462626684457
72,0.000310590083245188,0.0005971336213406175,0.001259829819900915
73,0.00029894892213633284,0.0005991972866468132,0.0012145382934249938
74,0.00030876770324539393,0.0005894000350963324,0.0012126367073506117
75,0.00030064542806940153,0.0006060523446649313,0.001201165112433955
76,0.0003090700920438394,0.0005890772736165673,0.0011995170207228512
77,0.0002963358710985631,0.00060049127205275,0.001208303845487535
78,0.00031255162321031094,0.0006034411489963531,0.001171098934719339
79,0.0003017082635778934,0.0006053785909898579,0.0011595937539823353
80,0.00030380961106857285,0.0005704049544874579,0.0011041558464057744
81,0.0003025949408765882,0.0006043798348400742,0.0011607680353336036
82,0.0003000909709953703,0.0005717243766412139,0.0011489965545479208
83,0.00029958231607452035,0.0005878264491911978,0.0011342262441758066
84,0.0002952462527900934,0.0005715431761927903,0.0011238096340093762
85,0.00029390997224254534,0.000589454168220982,0.0011006275308318436
86,0.00030369711748789996,0.0005857634823769331,0.0011457920190878212
87,0.0002860140666598454,0.0005690338730346411,0.0010654587822500616
88,0.00029980429826537147,0.0005807640845887363,0.0011113959772046655
89,0.0002852888501365669,0.0005593601963482797,0.0010883010108955204
90,0.00027707831031875685,0.0005732834979426116,0.0011302674538455904
91,0.0002894219069276005,0.0005548564367927611,0.001057038432918489
92,0.0002908888054662384,0.0005716616578865796,0.0011238442675676197
