iteration,L2O_q25,L2O_q50,L2O_q75
78,0.0003570260087144561,0.0006851351936347783,0.001380579313263297
79,0.0003446569317020476,0.0006936507998034358,0.0013338210410438478
80,0.000349445384927094,0.0007134378247428685,0.0014198428543750197
81,0.00032978014496620744,0.0007072457810863853,0.0013737942790612578
82,0.0003449145224294625,0.0006967186054680496,0.0013410332321655005
83,0.00036137443385086954,0.0006824429729022086,0.001306390477111563
84,0.0003315016583655961,0.0007062411168590188,0.0012994890857953578
85,0.00037205961416475475,0.000694828515406698,0.001374259270960465
86,0.0003240137521061115,0.000688516884110868,0.0013511547294910997
87,0.00035330608079675585,0.0007038491021376103,0.0013609419984277338
88,0.00034834577672882006,0.0006644348031841218,0.0013280312705319375
89,0.00037872762186452746,0.0007150687742978334,0.0013246924499981105
90,0.00035362982453079894,0.0007062824151944369,0.001319899340160191
91,0.00033909062040038407,0.0006608866096939892,0.0013137139030732214
92,0.0003449162468314171,0.000687922234646976,0.0012528046499937773
93,0.00035601698618847877,0.0006815805099904537,0.0012603663781192154
94,0.00036649541289079934,0.0007043066725600511,0.001247121108463034
95,0.00035352179111214355,0.0007028706313576549,0.0013511457073036581
96,0.0003607954640756361,0.0006910976371727884,0.0013526371913030744
97,0.00033905357850017026,0.0006905903283040971,0.0013481348287314177
98,0.00038519597001140937,0.0007016949821263552,0.001374394167214632
99,0.00036048198671778664,0.0007076096080709249,0.0013566866691689938
100,0.0003533826020429842,0.0007096429471857846,0.0013700056879315525
