iteration,L2O_q25,L2O_q50,L2O_q75
51,0.00046338513493537903,0.0009852979565039277,0.0020156502723693848
52,0.0004890481213806197,0.0009684304532129318,0.002120775869116187
53,0.00047752356476848945,0.001022707554511726,0.0020669078803621233
54,0.00046444185863947496,0.0010024708462879062,0.0021627130918204784
55,0.0004897102335235104,0.0010101387742906809,0.0020461120875552297
56,0.0004993067414034158,0.0010184478596784174,0.002159860043320805
57,0.00046172573638614267,0.0010245710727758706,0.0020702393958345056
58,0.00046231422311393544,0.0009857406839728355,0.0021986266947351396
59,0.0004709101340267807,0.0010184684651903808,0.002127655316144228
60,0.0004824216739507392,0.0009900234872475266,0.002217009023297578
61,0.00046144727821229026,0.0010030786506831646,0.0021130331442691386
62,0.00048028416495071724,0.0010656857630237937,0.002233288309071213
63,0.0004649427501135506,0.0009980029426515102,0.002133301750291139
64,0.00046741560072405264,0.0009904749458655715,0.002236377913504839
65,0.0004735527327284217,0.001002695586066693,0.002151097171008587
66,0.0004911901196464896,0.0010171823087148368,0.0022792554227635264
67,0.0004867433599429205,0.0010121872765012085,0.0022138121421448886
68,0.0004994783957954496,0.0010210898471996188,0.002267366216983646
69,0.0004734714311780408,0.0010320214205421507,0.002165085927117616
70,0.0004983185062883422,0.0010640916298143566,0.002307090617250651
71,0.000500349240610376,0.001044349919538945,0.002200112212449312
72,0.0004970476147718728,0.0010512025328353047,0.0023089847527444363
73,0.0004898330807918683,0.001028842816594988,0.002225731033831835
74,0.0005053929489804432,0.0010455040028318763,0.0023240464506670833
75,0.0004924523236695677,0.0010257671237923205,0.002229991485364735
76,0.0004996197967557237,0.0010404869681224227,0.0023576989187859
77,0.000489929603645578,0.0010116106714121997,0.0022192568285390735
78,0.0005256835866020992,0.0010582091636024415,0.0023773733410052955
79,0.0004894265657640062,0.0010360191809013486,0.0022886160877533257
80,0.0004947880952386186,0.001069485442712903,0.002369874680880457
81,0.0005000190722057596,0.0010452501592226326,0.0022861018078401685
82,0.0005265399086056277,0.0010692368960008025,0.00238057691603899
83,0.0004912897857138887,0.0010869429679587483,0.0023264974006451666
84,0.0004972716706106439,0.0010652211494743824,0.002437493298202753
85,0.0005051549669587985,0.0010876040323637426,0.00231173075735569
86,0.0005169125070096925,0.0010997395147569478,0.0024325810372829437
87,0.0005242354818619788,0.001134187332354486,0.0024540273007005453
88,0.0005043635319452733,0.0011043769773095846,0.002476066059898585
89,0.000522401969647035,0.0010838076123036444,0.002386070729698986
90,0.0005020707612857223,0.0011014188639819622,0.0025104169035330415
91,0.0005083372961962596,0.0011095433146692812,0.002532360434997827
92,0.0005438132502604276,0.0011176833068020642,0.0025461901095695794
93,0.0005287322419462726,0.0011086342856287956,0.002460304123815149
94,0.0005250082613201812,0.0011320889461785555,0.002595625934191048
95,0.0005029268213547766,0.0011276795412413776,0.002533628314267844
96,0.0005273468559607863,0.001129955518990755,0.0026526194415055215
97,0.0005262851773295552,0.0011212146491743624,0.0024894639500416815
98,0.0005249689420452341,0.0011540348641574383,0.002658587589394301
99,0.0005032074986957014,0.001152270007878542,0.002620409766677767
100,0.0005324410303728655,0.0011197254643775523,0.0026400256319902837
