iteration,L2O_q25,L2O_q50,L2O_q75
1,1.0,1.0,1.0
2,0.6769819110631943,0.8158538341522217,0.9649690091609955
3,0.3182563930749893,0.45120686292648315,0.5735829025506973
4,0.15469514578580856,0.2554963380098343,0.36080946028232574
5,0.08544266782701015,0.14871929585933685,0.22820468246936798
6,0.05102754011750221,0.09108773618936539,0.14485469833016396
7,0.03504308592528105,0.061864208430051804,0.10219966620206833
8,0.02656439784914255,0.04744033329188824,0.07852841913700104
9,0.02245305897668004,0.038869403302669525,0.0656044241040945
10,0.019450247287750244,0.03212936781346798,0.05595942493528128
11,0.017975406255573034,0.03000860195606947,0.05270036309957504
12,0.017140026204288006,0.028120792470872402,0.0477233100682497
13,0.015626335516572,0.027259770780801773,0.0471930718049407
14,0.01602868176996708,0.02686954289674759,0.04650436155498028
15,0.01492237951606512,0.025542832911014557,0.04532762989401817
16,0.015048890840262175,0.02511637844145298,0.043348560109734535
17,0.015213452512398362,0.025575327686965466,0.04353903606534004
18,0.014436604222282767,0.025703691877424717,0.04485501069575548
19,0.015149361453950405,0.02647151332348585,0.04502038285136223
20,0.013829770032316446,0.025790777057409286,0.04493169207125902
21,0.014806203776970506,0.025946312583982944,0.044512879103422165
22,0.014711360912770033,0.025394203141331673,0.04437193553894758
23,0.01405921601690352,0.02520708739757538,0.0452351002022624
24,0.01518259639851749,0.025813307613134384,0.043231042101979256
25,0.013829749776050448,0.0251729479059577,0.04438396263867617
26,0.014737506629899144,0.0256736371666193,0.04418452829122543
27,0.014616741565987468,0.025883959606289864,0.04606735706329346
28,0.0144444708712399,0.026100981049239635,0.045807999558746815
29,0.01459274417720735,0.02559969760477543,0.04604363162070513
30,0.01406508800573647,0.02507074922323227,0.04443696979433298
31,0.013579076854512095,0.025338387116789818,0.04453264642506838
32,0.01429090672172606,0.025731663219630718,0.046601022593677044
33,0.013809695607051253,0.025704056955873966,0.0469450606033206
34,0.014518450014293194,0.02610824629664421,0.047770543955266476
35,0.014330900274217129,0.025874882005155087,0.045507219620049
36,0.013877345249056816,0.025541160255670547,0.043890501372516155
37,0.014987398171797395,0.02556347195059061,0.0465849069878459
38,0.013899828074499965,0.025814935564994812,0.04543958976864815
39,0.015388342551887035,0.026451250538229942,0.04616187419742346
40,0.014280835865065455,0.02580802608281374,0.046225146390497684
41,0.014861751580610871,0.026487075723707676,0.04540094919502735
42,0.014140593353658915,0.026007498614490032,0.04570065997540951
43,0.01461171475239098,0.02635836321860552,0.04518782068043947
44,0.014039378147572279,0.02662362065166235,0.046811873093247414
45,0.015111516695469618,0.02650703676044941,0.04713025130331516
46,0.014073115773499012,0.026230025105178356,0.047055866569280624
47,0.015305688139051199,0.026447169482707977,0.04555131122469902
48,0.01490980084054172,0.02656624559313059,0.04859163239598274
49,0.01422397163696587,0.0262788413092494,0.04606337193399668
50,0.0151547915302217,0.02654807362705469,0.04838912934064865
51,0.014508990570902824,0.026708480902016163,0.04817758593708277
52,0.015468477737158537,0.026504852809011936,0.04856125172227621
53,0.014918928034603596,0.026650652289390564,0.048653933219611645
54,0.015156871639192104,0.02739153988659382,0.0481271231546998
55,0.0148616679944098,0.026193968951702118,0.04714720416814089
56,0.015132838860154152,0.02844578307121992,0.04958703741431236
57,0.014914722414687276,0.027312281541526318,0.048798258416354656
58,0.01515929982997477,0.027797406539320946,0.048856028355658054
59,0.01575946854427457,0.02770312037318945,0.04812225233763456
60,0.01483087963424623,0.027596832253038883,0.05014957208186388
61,0.015931461937725544,0.027666036039590836,0.050862754695117474
62,0.014893318060785532,0.028568950481712818,0.050092373974621296
63,0.015028325840830803,0.02734056208282709,0.05049536190927029
64,0.015035280724987388,0.028594735078513622,0.05222058016806841
65,0.015833553858101368,0.0280545586720109,0.051865519024431705
66,0.015091067180037498,0.027072339318692684,0.051089140586555004
67,0.016039167996495962,0.02942602802067995,0.05240119807422161
68,0.014982606982812285,0.027239464223384857,0.050589689053595066
69,0.015542245702818036,0.029482959769666195,0.05058854632079601
70,0.015508286654949188,0.027787473052740097,0.05105769354850054
71,0.015205203089863062,0.02835529763251543,0.05054232943803072
72,0.016354846768081188,0.028528575785458088,0.04848783742636442
73,0.01510177319869399,0.028711387887597084,0.053227425552904606
74,0.016064524184912443,0.028760305605828762,0.0501624858006835
75,0.015616898890584707,0.028694857843220234,0.051525745540857315
76,0.015967861749231815,0.02872428297996521,0.050555530935525894
77,0.01518899854272604,0.027997145429253578,0.050943722017109394
78,0.01598545489832759,0.029514887370169163,0.04987513739615679
79,0.01570956828072667,0.029370899312198162,0.05299368221312761
80,0.015695517417043447,0.028697648085653782,0.05091239605098963
81,0.016986743547022343,0.029966212809085846,0.053966968320310116
82,0.01551349414512515,0.02818729728460312,0.051081582903862
83,0.01695366110652685,0.03064945712685585,0.0558155681937933
84,0.015489254845306277,0.02927577029913664,0.05118861794471741
85,0.01642083516344428,0.03081319108605385,0.05405638366937637
86,0.014753218041732907,0.029761712066829205,0.05126393586397171
87,0.016210523433983326,0.030369365587830544,0.0537881925702095
88,0.015647731255739927,0.030192824080586433,0.05112048052251339
89,0.01701747626066208,0.03049821313470602,0.053872667253017426
90,0.01606983318924904,0.02981384564191103,0.052312291227281094
91,0.015889106784015894,0.029955352656543255,0.05518915317952633
92,0.016302411910146475,0.031236357986927032,0.05282552167773247
93,0.01654769666492939,0.03102819249033928,0.056924574077129364
94,0.016500324476510286,0.030846459791064262,0.052713132463395596
95,0.01658441172912717,0.03014855831861496,0.05564297642558813
96,0.01635482721030712,0.030897841788828373,0.05323762819170952
97,0.01613277057185769,0.030271152965724468,0.055987401865422726
98,0.016146233770996332,0.03216282092034817,0.05352456867694855
99,0.017326089087873697,0.03124816808849573,0.05441949609667063
100,0.0168370152823627,0.03013925999403,0.055003791116178036
