iteration,L2O_q25,L2O_q50,L2O_q75
87,0.0049396660178899765,0.009021507110446692,0.015871021896600723
88,0.004773568361997604,0.008816529996693134,0.015936283860355616
89,0.004952647374011576,0.00891761016100645,0.01610743533819914
90,0.004776585497893393,0.008764773607254028,0.015150942141190171
91,0.004733269917778671,0.00877952016890049,0.016467305831611156
92,0.005071802181191742,0.008747494779527187,0.015407285187393427
93,0.004797650966793299,0.009058407507836819,0.015776013489812613
94,0.004608484450727701,0.008621672168374062,0.015440583694726229
95,0.004838063847273588,0.009207222145050764,0.01597298216074705
96,0.004857301479205489,0.008963411673903465,0.015838701743632555
97,0.0048215765273198485,0.008741695899516344,0.01608383795246482
98,0.004621487925760448,0.008754966780543327,0.015569117153063416
99,0.005049248109571636,0.009241157677024603,0.01640552282333374
100,0.004745608079247177,0.008492729626595974,0.016210211906582117
