Epoch, train Loss, test loss
1, 1.0657, 1.4668
20, 0.3238, 1.0260
40, 0.0902, 1.0709
60, 0.0675, 1.0687
80, 0.0514, 1.0468
100, 0.0484, 1.0460
120, 0.0432, 1.0368
140, 0.0402, 1.0396
160, 0.0429, 1.0379
180, 0.0390, 1.0323
200, 0.0431, 1.0312
220, 0.0361, 1.0243
240, 0.0346, 1.0221
260, 0.0323, 1.0212
280, 0.0337, 1.0196
300, 0.0317, 1.0081
320, 0.0296, 1.0007
340, 0.0315, 1.0091
360, 0.0267, 1.0033
380, 0.0263, 0.9996
400, 0.0264, 0.9861
420, 0.0255, 0.9815
440, 0.0250, 0.9938
460, 0.0222, 0.9896
480, 0.0225, 0.9845
500, 0.0213, 0.9808
520, 0.0225, 0.9794
540, 0.0195, 0.9714
560, 0.0172, 0.9743
580, 0.0197, 0.9706
600, 0.0171, 0.9674
620, 0.0181, 0.9590
640, 0.0167, 0.9482
660, 0.0172, 0.9394
680, 0.0150, 0.9480
700, 0.0141, 0.9489
720, 0.0136, 0.9446
740, 0.0142, 0.9517
760, 0.0121, 0.9435
780, 0.0132, 0.9344
800, 0.0125, 0.9265
820, 0.0120, 0.9167
840, 0.0118, 0.9204
860, 0.0121, 0.9176
880, 0.0125, 0.9128
900, 0.0117, 0.9103
920, 0.0112, 0.9087
940, 0.0111, 0.8957
960, 0.0113, 0.8981
980, 0.0110, 0.8986
1000, 0.0121, 0.9017
1020, 0.0107, 0.9000
1040, 0.0110, 0.8958
1060, 0.0101, 0.8960
1080, 0.0093, 0.8835
1100, 0.0090, 0.8778
1120, 0.0101, 0.8777
1140, 0.0091, 0.8708
1160, 0.0096, 0.8693
1180, 0.0087, 0.8661
1200, 0.0090, 0.8689
1220, 0.0088, 0.8648
1240, 0.0091, 0.8564
1260, 0.0087, 0.8670
1280, 0.0093, 0.8567
1300, 0.0078, 0.8506
1320, 0.0079, 0.8511
1340, 0.0086, 0.8614
1360, 0.0078, 0.8521
1380, 0.0081, 0.8591
1400, 0.0082, 0.8552
1420, 0.0076, 0.8472
1440, 0.0088, 0.8519
1460, 0.0078, 0.8470
1480, 0.0078, 0.8460
1500, 0.0073, 0.8506
1520, 0.0079, 0.8443
1540, 0.0072, 0.8331
1560, 0.0071, 0.8419
1580, 0.0080, 0.8447
1600, 0.0076, 0.8421
1620, 0.0072, 0.8461
1640, 0.0082, 0.8373
1660, 0.0069, 0.8290
1680, 0.0070, 0.8313
1700, 0.0074, 0.8334
1720, 0.0083, 0.8222
1740, 0.0075, 0.8197
1760, 0.0075, 0.8229
1780, 0.0073, 0.8147
1800, 0.0079, 0.8145
1820, 0.0075, 0.8064
1840, 0.0072, 0.8259
1860, 0.0073, 0.8160
1880, 0.0068, 0.8035
1900, 0.0074, 0.8057
1920, 0.0070, 0.7876
1940, 0.0066, 0.8069
1960, 0.0078, 0.8039
1980, 0.0075, 0.7920
2000, 0.0077, 0.7990
