Epoch, train Loss, test loss
1, 1.2122, 1.1906
20, 0.3104, 0.2708
40, 0.0601, 0.2137
60, 0.0412, 0.1408
80, 0.0308, 0.0928
100, 0.0255, 0.0580
120, 0.0196, 0.0352
140, 0.0186, 0.0226
160, 0.0179, 0.0193
180, 0.0161, 0.0168
200, 0.0149, 0.0159
220, 0.0156, 0.0160
240, 0.0146, 0.0150
260, 0.0152, 0.0146
280, 0.0141, 0.0144
300, 0.0142, 0.0137
320, 0.0133, 0.0136
340, 0.0131, 0.0133
360, 0.0124, 0.0128
380, 0.0127, 0.0126
400, 0.0121, 0.0122
420, 0.0116, 0.0121
440, 0.0131, 0.0118
460, 0.0114, 0.0115
480, 0.0118, 0.0114
500, 0.0126, 0.0111
520, 0.0113, 0.0108
540, 0.0113, 0.0107
560, 0.0110, 0.0107
580, 0.0103, 0.0102
600, 0.0112, 0.0101
620, 0.0121, 0.0099
640, 0.0115, 0.0100
660, 0.0101, 0.0100
680, 0.0106, 0.0097
700, 0.0106, 0.0095
720, 0.0107, 0.0092
740, 0.0096, 0.0092
760, 0.0104, 0.0091
780, 0.0097, 0.0092
800, 0.0103, 0.0092
820, 0.0109, 0.0091
840, 0.0106, 0.0092
860, 0.0108, 0.0091
880, 0.0100, 0.0089
900, 0.0102, 0.0093
920, 0.0096, 0.0091
940, 0.0099, 0.0094
960, 0.0098, 0.0092
980, 0.0103, 0.0087
1000, 0.0105, 0.0086
1020, 0.0106, 0.0092
1040, 0.0092, 0.0089
1060, 0.0106, 0.0086
1080, 0.0099, 0.0089
1100, 0.0097, 0.0085
1120, 0.0095, 0.0085
1140, 0.0097, 0.0084
1160, 0.0106, 0.0085
1180, 0.0104, 0.0086
1200, 0.0111, 0.0085
1220, 0.0099, 0.0089
1240, 0.0095, 0.0083
1260, 0.0107, 0.0083
1280, 0.0101, 0.0085
1300, 0.0108, 0.0083
1320, 0.0096, 0.0083
1340, 0.0092, 0.0083
1360, 0.0096, 0.0082
1380, 0.0100, 0.0083
1400, 0.0105, 0.0083
1420, 0.0100, 0.0081
1440, 0.0092, 0.0083
1460, 0.0112, 0.0092
1480, 0.0099, 0.0088
1500, 0.0111, 0.0084
1520, 0.0093, 0.0080
1540, 0.0094, 0.0081
1560, 0.0093, 0.0081
1580, 0.0091, 0.0083
1600, 0.0111, 0.0084
1620, 0.0095, 0.0086
1640, 0.0093, 0.0082
1660, 0.0107, 0.0080
1680, 0.0095, 0.0084
1700, 0.0093, 0.0082
1720, 0.0086, 0.0080
1740, 0.0099, 0.0081
1760, 0.0103, 0.0086
1780, 0.0099, 0.0081
1800, 0.0093, 0.0080
1820, 0.0111, 0.0079
1840, 0.0097, 0.0079
1860, 0.0099, 0.0083
1880, 0.0090, 0.0083
1900, 0.0107, 0.0080
1920, 0.0099, 0.0081
1940, 0.0091, 0.0082
1960, 0.0106, 0.0079
1980, 0.0109, 0.0078
2000, 0.0103, 0.0083
