Epoch, train Loss, test loss
1, 0.8576, 0.3234
20, 0.3642, 0.0883
40, 0.0516, 0.0322
60, 0.0278, 0.0180
80, 0.0185, 0.0157
100, 0.0160, 0.0137
120, 0.0127, 0.0134
140, 0.0116, 0.0107
160, 0.0114, 0.0104
180, 0.0096, 0.0097
200, 0.0098, 0.0095
220, 0.0102, 0.0106
240, 0.0103, 0.0079
260, 0.0139, 0.0100
280, 0.0122, 0.0112
300, 0.0116, 0.0085
320, 0.0114, 0.0074
340, 0.0089, 0.0081
360, 0.0107, 0.0090
380, 0.0106, 0.0100
400, 0.0127, 0.0083
420, 0.0109, 0.0089
440, 0.0104, 0.0089
460, 0.0104, 0.0101
480, 0.0095, 0.0093
500, 0.0098, 0.0080
520, 0.0097, 0.0087
540, 0.0101, 0.0088
560, 0.0121, 0.0126
580, 0.0104, 0.0080
600, 0.0084, 0.0116
620, 0.0113, 0.0140
640, 0.0131, 0.0083
660, 0.0080, 0.0113
680, 0.0108, 0.0083
700, 0.0091, 0.0081
720, 0.0087, 0.0074
740, 0.0090, 0.0075
760, 0.0095, 0.0081
780, 0.0117, 0.0085
800, 0.0090, 0.0101
820, 0.0117, 0.0086
840, 0.0133, 0.0111
860, 0.0100, 0.0084
880, 0.0094, 0.0079
900, 0.0096, 0.0072
920, 0.0121, 0.0089
940, 0.0105, 0.0085
960, 0.0091, 0.0087
980, 0.0120, 0.0077
1000, 0.0099, 0.0078
1020, 0.0098, 0.0097
1040, 0.0117, 0.0081
1060, 0.0115, 0.0091
1080, 0.0099, 0.0078
1100, 0.0091, 0.0086
1120, 0.0105, 0.0084
1140, 0.0106, 0.0086
1160, 0.0111, 0.0100
1180, 0.0092, 0.0076
1200, 0.0129, 0.0077
1220, 0.0101, 0.0073
1240, 0.0086, 0.0095
1260, 0.0101, 0.0074
1280, 0.0105, 0.0078
1300, 0.0100, 0.0072
1320, 0.0108, 0.0079
1340, 0.0112, 0.0090
1360, 0.0084, 0.0081
1380, 0.0083, 0.0106
1400, 0.0106, 0.0074
1420, 0.0105, 0.0073
1440, 0.0100, 0.0083
1460, 0.0110, 0.0083
1480, 0.0099, 0.0077
1500, 0.0090, 0.0077
1520, 0.0103, 0.0077
1540, 0.0094, 0.0076
1560, 0.0078, 0.0076
1580, 0.0101, 0.0086
1600, 0.0116, 0.0137
1620, 0.0100, 0.0080
1640, 0.0081, 0.0076
1660, 0.0076, 0.0076
1680, 0.0133, 0.0092
1700, 0.0110, 0.0077
1720, 0.0112, 0.0088
1740, 0.0118, 0.0088
1760, 0.0119, 0.0082
1780, 0.0108, 0.0082
1800, 0.0078, 0.0075
1820, 0.0098, 0.0080
1840, 0.0094, 0.0087
1860, 0.0096, 0.0079
1880, 0.0109, 0.0080
1900, 0.0100, 0.0090
1920, 0.0104, 0.0086
1940, 0.0103, 0.0075
1960, 0.0110, 0.0073
1980, 0.0112, 0.0073
2000, 0.0113, 0.0078
