Epoch, train Loss, test loss
1, 0.7175, 0.7182
20, 0.1601, 0.0604
40, 0.0640, 0.0472
60, 0.0631, 0.0385
80, 0.0574, 0.0379
100, 0.0529, 0.0343
120, 0.0584, 0.0334
140, 0.0534, 0.0344
160, 0.0498, 0.0328
180, 0.0537, 0.0342
200, 0.0526, 0.0333
220, 0.0535, 0.0355
240, 0.0535, 0.0334
260, 0.0460, 0.0308
280, 0.0476, 0.0347
300, 0.0621, 0.0373
320, 0.0508, 0.0347
340, 0.0570, 0.0346
360, 0.0493, 0.0316
380, 0.0589, 0.0345
400, 0.0560, 0.0346
420, 0.0530, 0.0339
440, 0.0520, 0.0368
460, 0.0505, 0.0324
480, 0.0521, 0.0347
500, 0.0534, 0.0345
520, 0.0452, 0.0323
540, 0.0548, 0.0329
560, 0.0560, 0.0350
