Epoch, train Loss, test loss
1, 0.8364, 0.9595
20, 0.2166, 0.0755
40, 0.0623, 0.0404
60, 0.0583, 0.0358
80, 0.0547, 0.0333
100, 0.0505, 0.0325
120, 0.0558, 0.0314
140, 0.0528, 0.0370
160, 0.0490, 0.0304
180, 0.0525, 0.0333
200, 0.0522, 0.0338
220, 0.0540, 0.0356
240, 0.0525, 0.0333
260, 0.0455, 0.0298
280, 0.0474, 0.0346
300, 0.0622, 0.0411
320, 0.0519, 0.0346
340, 0.0567, 0.0332
360, 0.0486, 0.0312
380, 0.0583, 0.0338
400, 0.0556, 0.0346
420, 0.0538, 0.0340
440, 0.0521, 0.0343
460, 0.0511, 0.0338
480, 0.0528, 0.0332
500, 0.0538, 0.0344
520, 0.0447, 0.0302
540, 0.0551, 0.0361
