Epoch, train Loss, test loss
1, 1.1613, 1.2186
20, 0.3206, 0.1522
40, 0.0692, 0.1260
60, 0.0378, 0.1088
80, 0.0234, 0.1037
100, 0.0153, 0.1058
120, 0.0141, 0.0986
140, 0.0132, 0.0933
160, 0.0112, 0.0945
180, 0.0096, 0.0900
200, 0.0104, 0.0958
220, 0.0104, 0.0923
240, 0.0150, 0.0978
260, 0.0125, 0.1051
280, 0.0106, 0.1044
300, 0.0087, 0.1017
320, 0.0102, 0.0863
340, 0.0099, 0.1033
360, 0.0079, 0.0967
380, 0.0083, 0.0925
400, 0.0103, 0.0930
420, 0.0096, 0.0872
440, 0.0068, 0.0905
460, 0.0076, 0.0943
480, 0.0092, 0.0856
500, 0.0079, 0.0828
520, 0.0083, 0.0930
