Epoch, train Loss, test loss
1, 0.9845, 1.4112
20, 0.3655, 0.3253
40, 0.0979, 0.2401
60, 0.0815, 0.1995
80, 0.0704, 0.1501
100, 0.0676, 0.1063
120, 0.0616, 0.0834
140, 0.0546, 0.0660
160, 0.0576, 0.0562
180, 0.0537, 0.0461
200, 0.0586, 0.0427
220, 0.0509, 0.0413
240, 0.0485, 0.0372
260, 0.0466, 0.0368
280, 0.0517, 0.0361
300, 0.0498, 0.0353
320, 0.0478, 0.0346
340, 0.0499, 0.0338
360, 0.0446, 0.0337
380, 0.0445, 0.0331
400, 0.0460, 0.0340
420, 0.0475, 0.0344
440, 0.0450, 0.0324
460, 0.0438, 0.0315
480, 0.0473, 0.0343
500, 0.0447, 0.0328
520, 0.0472, 0.0336
