Epoch, train Loss, test loss
1, 1.1036, 1.4454
20, 0.2763, 1.0875
40, 0.0780, 1.0436
60, 0.0560, 1.0428
80, 0.0477, 1.0253
100, 0.0460, 1.0290
120, 0.0401, 1.0245
140, 0.0381, 1.0164
160, 0.0364, 1.0132
180, 0.0351, 1.0142
200, 0.0324, 1.0133
220, 0.0322, 1.0157
240, 0.0289, 1.0084
260, 0.0293, 1.0012
280, 0.0268, 1.0005
300, 0.0267, 1.0028
320, 0.0262, 0.9924
340, 0.0238, 0.9856
360, 0.0215, 0.9763
380, 0.0208, 0.9807
400, 0.0190, 0.9803
420, 0.0180, 0.9758
440, 0.0181, 0.9685
460, 0.0172, 0.9662
480, 0.0164, 0.9640
500, 0.0157, 0.9572
520, 0.0147, 0.9503
540, 0.0131, 0.9459
560, 0.0126, 0.9447
580, 0.0124, 0.9396
600, 0.0121, 0.9401
620, 0.0119, 0.9338
640, 0.0115, 0.9275
660, 0.0108, 0.9178
680, 0.0109, 0.9149
700, 0.0109, 0.9119
720, 0.0105, 0.9095
740, 0.0098, 0.8998
760, 0.0097, 0.8975
780, 0.0093, 0.8971
800, 0.0098, 0.8921
820, 0.0097, 0.8936
840, 0.0087, 0.8894
860, 0.0099, 0.8885
880, 0.0094, 0.8803
900, 0.0096, 0.8733
920, 0.0092, 0.8721
940, 0.0087, 0.8704
960, 0.0090, 0.8669
980, 0.0092, 0.8628
1000, 0.0093, 0.8625
1020, 0.0089, 0.8656
1040, 0.0080, 0.8510
1060, 0.0089, 0.8557
1080, 0.0084, 0.8401
1100, 0.0083, 0.8276
1120, 0.0090, 0.8297
1140, 0.0095, 0.8414
1160, 0.0089, 0.8276
1180, 0.0087, 0.8136
1200, 0.0078, 0.8190
1220, 0.0079, 0.8039
1240, 0.0077, 0.8110
1260, 0.0079, 0.8064
1280, 0.0080, 0.7996
1300, 0.0082, 0.7794
1320, 0.0079, 0.7967
1340, 0.0077, 0.7797
1360, 0.0077, 0.7764
1380, 0.0073, 0.7742
1400, 0.0081, 0.7644
1420, 0.0078, 0.7621
1440, 0.0081, 0.7491
1460, 0.0077, 0.7448
1480, 0.0077, 0.7420
1500, 0.0078, 0.7348
1520, 0.0072, 0.7357
1540, 0.0077, 0.7250
1560, 0.0076, 0.7185
1580, 0.0076, 0.7096
1600, 0.0081, 0.7246
1620, 0.0084, 0.7074
1640, 0.0081, 0.6877
1660, 0.0086, 0.6829
1680, 0.0074, 0.6744
1700, 0.0072, 0.6652
1720, 0.0070, 0.6467
1740, 0.0072, 0.6509
1760, 0.0071, 0.6411
1780, 0.0076, 0.6375
1800, 0.0074, 0.6314
1820, 0.0076, 0.6291
1840, 0.0080, 0.6228
1860, 0.0074, 0.6133
1880, 0.0072, 0.6020
1900, 0.0075, 0.5925
1920, 0.0077, 0.5938
1940, 0.0076, 0.5803
1960, 0.0073, 0.5799
1980, 0.0078, 0.5701
2000, 0.0083, 0.5695
