Epoch, train Loss, test loss
1, 1.3528, 1.2430
20, 0.2908, 0.0484
40, 0.0505, 0.0364
60, 0.0205, 0.0360
80, 0.0136, 0.0274
100, 0.0114, 0.0297
120, 0.0111, 0.0244
140, 0.0099, 0.0269
160, 0.0089, 0.0203
180, 0.0121, 0.0416
200, 0.0104, 0.0196
220, 0.0081, 0.0241
240, 0.0076, 0.0193
260, 0.0075, 0.0217
280, 0.0072, 0.0191
300, 0.0072, 0.0192
320, 0.0086, 0.0191
340, 0.0069, 0.0176
360, 0.0071, 0.0197
380, 0.0070, 0.0219
400, 0.0071, 0.0185
420, 0.0079, 0.0198
440, 0.0077, 0.0174
460, 0.0081, 0.0218
480, 0.0077, 0.0162
500, 0.0081, 0.0164
520, 0.0071, 0.0161
540, 0.0075, 0.0174
560, 0.0068, 0.0164
580, 0.0079, 0.0164
600, 0.0074, 0.0187
620, 0.0068, 0.0178
640, 0.0075, 0.0173
660, 0.0073, 0.0155
680, 0.0071, 0.0156
700, 0.0073, 0.0147
720, 0.0074, 0.0191
740, 0.0076, 0.0171
760, 0.0076, 0.0154
780, 0.0064, 0.0175
800, 0.0071, 0.0163
820, 0.0061, 0.0144
840, 0.0089, 0.0197
860, 0.0088, 0.0181
880, 0.0079, 0.0154
900, 0.0068, 0.0162
920, 0.0070, 0.0137
940, 0.0069, 0.0132
960, 0.0068, 0.0170
980, 0.0068, 0.0132
1000, 0.0080, 0.0146
1020, 0.0073, 0.0143
1040, 0.0068, 0.0131
1060, 0.0083, 0.0181
1080, 0.0066, 0.0128
1100, 0.0068, 0.0125
1120, 0.0065, 0.0119
1140, 0.0062, 0.0126
1160, 0.0065, 0.0132
1180, 0.0076, 0.0145
1200, 0.0086, 0.0129
1220, 0.0082, 0.0154
1240, 0.0075, 0.0127
1260, 0.0080, 0.0141
1280, 0.0071, 0.0151
1300, 0.0061, 0.0132
1320, 0.0066, 0.0118
1340, 0.0062, 0.0123
1360, 0.0071, 0.0118
1380, 0.0067, 0.0113
1400, 0.0066, 0.0115
1420, 0.0071, 0.0110
1440, 0.0066, 0.0118
1460, 0.0068, 0.0129
1480, 0.0059, 0.0119
1500, 0.0063, 0.0119
1520, 0.0069, 0.0128
1540, 0.0058, 0.0125
1560, 0.0068, 0.0136
1580, 0.0076, 0.0121
1600, 0.0068, 0.0122
1620, 0.0080, 0.0124
1640, 0.0085, 0.0119
1660, 0.0072, 0.0113
1680, 0.0070, 0.0112
1700, 0.0069, 0.0119
1720, 0.0068, 0.0118
1740, 0.0064, 0.0125
1760, 0.0059, 0.0121
1780, 0.0065, 0.0116
1800, 0.0059, 0.0124
1820, 0.0062, 0.0114
1840, 0.0057, 0.0119
1860, 0.0059, 0.0104
1880, 0.0068, 0.0119
1900, 0.0053, 0.0119
1920, 0.0066, 0.0133
1940, 0.0058, 0.0115
1960, 0.0066, 0.0124
1980, 0.0065, 0.0158
2000, 0.0063, 0.0114
