Epoch, train Loss, test loss
1, 0.9725, 1.7733
20, 0.4526, 1.3237
40, 0.1383, 1.1777
60, 0.0781, 1.1339
80, 0.0577, 1.1343
100, 0.0470, 1.1088
120, 0.0476, 1.0836
140, 0.0415, 1.0920
160, 0.0374, 1.0878
180, 0.0370, 1.0897
200, 0.0376, 1.0857
220, 0.0362, 1.0750
240, 0.0323, 1.0664
260, 0.0307, 1.0661
280, 0.0316, 1.0607
300, 0.0358, 1.0714
320, 0.0321, 1.0703
340, 0.0313, 1.0688
360, 0.0287, 1.0723
380, 0.0346, 1.0651
400, 0.0303, 1.0583
420, 0.0265, 1.0539
440, 0.0252, 1.0446
460, 0.0254, 1.0384
480, 0.0248, 1.0198
500, 0.0231, 1.0437
520, 0.0222, 0.9992
540, 0.0245, 0.9892
560, 0.0246, 0.9952
580, 0.0223, 0.9546
600, 0.0211, 0.9766
620, 0.0174, 0.9442
640, 0.0170, 0.9730
660, 0.0180, 0.9271
680, 0.0161, 0.9417
700, 0.0161, 0.9401
720, 0.0136, 0.9290
740, 0.0142, 0.9291
760, 0.0130, 0.9228
780, 0.0140, 0.9113
800, 0.0129, 0.9048
820, 0.0126, 0.9021
840, 0.0140, 0.8846
860, 0.0119, 0.8767
880, 0.0122, 0.8852
900, 0.0126, 0.8879
920, 0.0109, 0.8582
940, 0.0134, 0.8365
960, 0.0127, 0.8441
980, 0.0120, 0.8392
1000, 0.0109, 0.8441
1020, 0.0112, 0.8469
1040, 0.0137, 0.8483
1060, 0.0111, 0.8466
1080, 0.0099, 0.8249
1100, 0.0096, 0.8191
1120, 0.0085, 0.8133
1140, 0.0109, 0.8213
1160, 0.0096, 0.8134
1180, 0.0091, 0.8246
1200, 0.0091, 0.8034
1220, 0.0103, 0.8062
1240, 0.0096, 0.7930
1260, 0.0086, 0.7912
1280, 0.0095, 0.7941
1300, 0.0093, 0.7737
1320, 0.0097, 0.7892
1340, 0.0086, 0.7873
1360, 0.0075, 0.7680
1380, 0.0077, 0.7581
1400, 0.0081, 0.7761
1420, 0.0078, 0.7886
1440, 0.0097, 0.7817
1460, 0.0080, 0.7613
1480, 0.0092, 0.7603
1500, 0.0071, 0.7706
1520, 0.0105, 0.7635
1540, 0.0108, 0.7577
1560, 0.0119, 0.7436
1580, 0.0122, 0.7622
1600, 0.0117, 0.7067
1620, 0.0091, 0.7092
1640, 0.0087, 0.6868
1660, 0.0062, 0.6891
1680, 0.0087, 0.6794
1700, 0.0077, 0.6780
1720, 0.0084, 0.6663
1740, 0.0085, 0.6800
1760, 0.0080, 0.6654
1780, 0.0092, 0.6720
1800, 0.0063, 0.6639
1820, 0.0073, 0.6724
1840, 0.0076, 0.6709
1860, 0.0080, 0.6642
1880, 0.0078, 0.6669
1900, 0.0086, 0.6639
1920, 0.0078, 0.6569
1940, 0.0080, 0.6512
1960, 0.0088, 0.6440
1980, 0.0087, 0.6630
2000, 0.0078, 0.6560
