Epoch, train Loss, test loss
1, 1.1036, 1.4452
20, 0.2763, 1.0873
40, 0.0781, 1.0434
60, 0.0560, 1.0423
80, 0.0477, 1.0243
100, 0.0461, 1.0274
120, 0.0401, 1.0228
140, 0.0382, 1.0134
160, 0.0365, 1.0108
180, 0.0352, 1.0114
200, 0.0326, 1.0094
220, 0.0326, 1.0135
240, 0.0293, 1.0058
260, 0.0296, 0.9957
280, 0.0272, 0.9960
300, 0.0272, 0.9978
320, 0.0267, 0.9874
340, 0.0244, 0.9817
360, 0.0221, 0.9777
380, 0.0211, 0.9839
400, 0.0196, 0.9855
420, 0.0185, 0.9829
440, 0.0186, 0.9765
460, 0.0178, 0.9746
480, 0.0169, 0.9747
500, 0.0162, 0.9738
520, 0.0155, 0.9641
540, 0.0139, 0.9652
560, 0.0132, 0.9639
580, 0.0131, 0.9599
600, 0.0128, 0.9597
620, 0.0124, 0.9546
640, 0.0121, 0.9483
660, 0.0111, 0.9419
680, 0.0112, 0.9425
700, 0.0113, 0.9380
720, 0.0108, 0.9396
740, 0.0100, 0.9326
760, 0.0099, 0.9256
780, 0.0093, 0.9300
800, 0.0098, 0.9251
820, 0.0097, 0.9194
840, 0.0085, 0.9094
860, 0.0096, 0.9127
880, 0.0091, 0.9039
900, 0.0091, 0.8971
920, 0.0086, 0.8988
940, 0.0082, 0.8953
960, 0.0086, 0.8928
980, 0.0088, 0.8964
1000, 0.0089, 0.8977
1020, 0.0085, 0.8959
1040, 0.0076, 0.8895
1060, 0.0084, 0.8891
1080, 0.0080, 0.8815
1100, 0.0077, 0.8811
1120, 0.0082, 0.8757
1140, 0.0081, 0.8866
1160, 0.0078, 0.8813
1180, 0.0081, 0.8751
1200, 0.0072, 0.8761
1220, 0.0074, 0.8806
1240, 0.0072, 0.8758
1260, 0.0075, 0.8777
1280, 0.0075, 0.8695
1300, 0.0075, 0.8719
1320, 0.0072, 0.8764
1340, 0.0071, 0.8728
1360, 0.0073, 0.8672
1380, 0.0067, 0.8687
1400, 0.0074, 0.8710
1420, 0.0071, 0.8744
1440, 0.0075, 0.8650
1460, 0.0072, 0.8588
1480, 0.0072, 0.8657
1500, 0.0074, 0.8579
1520, 0.0066, 0.8538
1540, 0.0070, 0.8628
1560, 0.0070, 0.8530
1580, 0.0069, 0.8575
1600, 0.0072, 0.8657
1620, 0.0071, 0.8658
1640, 0.0065, 0.8666
1660, 0.0072, 0.8590
1680, 0.0065, 0.8571
1700, 0.0064, 0.8581
1720, 0.0062, 0.8545
1740, 0.0065, 0.8475
1760, 0.0065, 0.8505
1780, 0.0069, 0.8477
1800, 0.0067, 0.8492
1820, 0.0070, 0.8457
1840, 0.0073, 0.8429
1860, 0.0067, 0.8383
1880, 0.0065, 0.8309
1900, 0.0069, 0.8371
1920, 0.0069, 0.8298
1940, 0.0069, 0.8434
1960, 0.0067, 0.8347
1980, 0.0069, 0.8383
2000, 0.0073, 0.8267
