Epoch, train Loss, test loss
1, 0.9770, 0.8704
20, 0.2340, 0.1674
40, 0.0413, 0.1027
60, 0.0239, 0.0571
80, 0.0214, 0.0333
100, 0.0176, 0.0243
120, 0.0174, 0.0166
140, 0.0156, 0.0149
160, 0.0152, 0.0140
180, 0.0144, 0.0129
200, 0.0154, 0.0131
220, 0.0133, 0.0127
240, 0.0135, 0.0123
260, 0.0123, 0.0115
280, 0.0118, 0.0116
300, 0.0135, 0.0113
320, 0.0121, 0.0104
340, 0.0124, 0.0102
360, 0.0134, 0.0105
380, 0.0109, 0.0097
400, 0.0113, 0.0105
420, 0.0122, 0.0101
440, 0.0114, 0.0093
460, 0.0097, 0.0091
480, 0.0110, 0.0091
500, 0.0105, 0.0097
520, 0.0127, 0.0098
540, 0.0109, 0.0090
560, 0.0105, 0.0086
580, 0.0112, 0.0092
600, 0.0109, 0.0088
620, 0.0109, 0.0089
640, 0.0107, 0.0092
660, 0.0111, 0.0086
680, 0.0102, 0.0085
700, 0.0100, 0.0086
720, 0.0113, 0.0092
740, 0.0121, 0.0084
760, 0.0131, 0.0086
780, 0.0106, 0.0080
800, 0.0101, 0.0088
820, 0.0092, 0.0079
840, 0.0099, 0.0089
860, 0.0093, 0.0083
880, 0.0104, 0.0085
900, 0.0121, 0.0085
920, 0.0098, 0.0088
940, 0.0102, 0.0080
960, 0.0104, 0.0081
980, 0.0101, 0.0083
1000, 0.0121, 0.0085
1020, 0.0110, 0.0084
1040, 0.0105, 0.0089
1060, 0.0108, 0.0093
1080, 0.0099, 0.0079
1100, 0.0110, 0.0082
1120, 0.0095, 0.0079
1140, 0.0119, 0.0084
1160, 0.0108, 0.0100
1180, 0.0105, 0.0087
1200, 0.0097, 0.0082
1220, 0.0117, 0.0115
1240, 0.0106, 0.0084
1260, 0.0114, 0.0088
1280, 0.0096, 0.0088
1300, 0.0093, 0.0075
1320, 0.0107, 0.0076
1340, 0.0111, 0.0095
1360, 0.0092, 0.0075
1380, 0.0098, 0.0074
1400, 0.0094, 0.0089
1420, 0.0105, 0.0081
1440, 0.0100, 0.0085
1460, 0.0093, 0.0078
1480, 0.0106, 0.0077
1500, 0.0100, 0.0076
1520, 0.0094, 0.0076
1540, 0.0100, 0.0087
1560, 0.0136, 0.0080
1580, 0.0092, 0.0078
1600, 0.0112, 0.0081
1620, 0.0099, 0.0089
1640, 0.0099, 0.0083
1660, 0.0101, 0.0078
1680, 0.0110, 0.0077
1700, 0.0103, 0.0090
1720, 0.0102, 0.0080
1740, 0.0113, 0.0078
1760, 0.0101, 0.0076
1780, 0.0108, 0.0077
1800, 0.0104, 0.0075
1820, 0.0089, 0.0075
1840, 0.0084, 0.0074
1860, 0.0109, 0.0074
1880, 0.0086, 0.0076
1900, 0.0098, 0.0077
1920, 0.0097, 0.0108
1940, 0.0110, 0.0080
1960, 0.0109, 0.0075
1980, 0.0097, 0.0090
2000, 0.0119, 0.0075
