Epoch, train Loss, test loss
1, 1.1888, 1.2516
20, 0.3777, 0.2022
40, 0.0736, 0.0736
60, 0.0363, 0.0772
80, 0.0209, 0.0619
100, 0.0167, 0.0579
120, 0.0138, 0.0561
140, 0.0133, 0.0552
160, 0.0129, 0.0524
180, 0.0105, 0.0466
200, 0.0090, 0.0427
220, 0.0090, 0.0405
240, 0.0084, 0.0389
260, 0.0085, 0.0362
280, 0.0082, 0.0368
300, 0.0085, 0.0395
320, 0.0078, 0.0337
340, 0.0078, 0.0366
360, 0.0074, 0.0360
380, 0.0079, 0.0332
400, 0.0072, 0.0356
420, 0.0073, 0.0345
440, 0.0081, 0.0348
460, 0.0073, 0.0338
480, 0.0073, 0.0361
500, 0.0079, 0.0367
520, 0.0075, 0.0326
540, 0.0078, 0.0342
