Epoch, train Loss, test loss
1, 0.6446, 0.7101
20, 0.2482, 0.1288
40, 0.0858, 0.0489
60, 0.0485, 0.0319
80, 0.0290, 0.0211
100, 0.0171, 0.0181
120, 0.0178, 0.0158
140, 0.0162, 0.0146
160, 0.0158, 0.0131
180, 0.0132, 0.0121
200, 0.0129, 0.0111
220, 0.0112, 0.0104
240, 0.0103, 0.0098
260, 0.0100, 0.0096
280, 0.0101, 0.0086
300, 0.0092, 0.0081
320, 0.0109, 0.0079
340, 0.0088, 0.0076
360, 0.0089, 0.0075
380, 0.0084, 0.0074
400, 0.0092, 0.0075
420, 0.0108, 0.0080
440, 0.0090, 0.0077
460, 0.0102, 0.0075
480, 0.0089, 0.0081
500, 0.0103, 0.0073
520, 0.0095, 0.0072
540, 0.0099, 0.0074
560, 0.0093, 0.0078
580, 0.0107, 0.0076
600, 0.0100, 0.0074
620, 0.0087, 0.0072
640, 0.0095, 0.0076
660, 0.0095, 0.0074
680, 0.0092, 0.0075
700, 0.0085, 0.0075
720, 0.0096, 0.0072
740, 0.0098, 0.0072
760, 0.0092, 0.0077
780, 0.0077, 0.0072
800, 0.0096, 0.0078
820, 0.0080, 0.0073
840, 0.0100, 0.0074
860, 0.0106, 0.0075
880, 0.0109, 0.0075
900, 0.0086, 0.0072
920, 0.0095, 0.0079
940, 0.0098, 0.0073
960, 0.0094, 0.0073
980, 0.0100, 0.0073
1000, 0.0108, 0.0074
1020, 0.0094, 0.0074
1040, 0.0094, 0.0072
1060, 0.0110, 0.0076
1080, 0.0084, 0.0073
1100, 0.0097, 0.0073
1120, 0.0088, 0.0078
1140, 0.0084, 0.0073
1160, 0.0094, 0.0072
1180, 0.0102, 0.0074
1200, 0.0094, 0.0072
1220, 0.0102, 0.0075
1240, 0.0111, 0.0082
1260, 0.0116, 0.0072
1280, 0.0091, 0.0073
1300, 0.0082, 0.0071
1320, 0.0090, 0.0071
1340, 0.0089, 0.0071
1360, 0.0095, 0.0074
1380, 0.0087, 0.0072
1400, 0.0094, 0.0075
1420, 0.0096, 0.0072
1440, 0.0101, 0.0071
1460, 0.0098, 0.0072
1480, 0.0078, 0.0072
1500, 0.0093, 0.0072
1520, 0.0096, 0.0076
1540, 0.0085, 0.0075
1560, 0.0092, 0.0075
1580, 0.0107, 0.0077
1600, 0.0091, 0.0076
1620, 0.0107, 0.0074
1640, 0.0102, 0.0074
1660, 0.0090, 0.0072
1680, 0.0102, 0.0074
1700, 0.0108, 0.0073
1720, 0.0092, 0.0072
1740, 0.0092, 0.0071
1760, 0.0091, 0.0073
1780, 0.0100, 0.0075
1800, 0.0090, 0.0073
1820, 0.0092, 0.0072
1840, 0.0088, 0.0073
1860, 0.0086, 0.0073
1880, 0.0094, 0.0073
1900, 0.0078, 0.0072
1920, 0.0100, 0.0075
1940, 0.0085, 0.0077
1960, 0.0107, 0.0087
1980, 0.0105, 0.0071
2000, 0.0093, 0.0071
