Epoch, train Loss, test loss
1, 1.0666, 1.2512
20, 0.3878, 0.1986
40, 0.0838, 0.0841
60, 0.0392, 0.0709
80, 0.0219, 0.0586
100, 0.0161, 0.0528
120, 0.0163, 0.0508
140, 0.0147, 0.0515
160, 0.0135, 0.0485
180, 0.0115, 0.0454
200, 0.0109, 0.0408
220, 0.0093, 0.0403
240, 0.0084, 0.0360
260, 0.0084, 0.0355
280, 0.0081, 0.0340
300, 0.0080, 0.0337
320, 0.0097, 0.0309
340, 0.0076, 0.0318
360, 0.0075, 0.0307
380, 0.0073, 0.0315
400, 0.0075, 0.0307
420, 0.0083, 0.0323
440, 0.0074, 0.0289
460, 0.0082, 0.0314
480, 0.0075, 0.0276
500, 0.0085, 0.0290
520, 0.0075, 0.0280
540, 0.0078, 0.0293
560, 0.0072, 0.0289
580, 0.0084, 0.0293
600, 0.0080, 0.0315
620, 0.0074, 0.0282
640, 0.0076, 0.0279
660, 0.0074, 0.0277
680, 0.0074, 0.0282
700, 0.0068, 0.0275
720, 0.0073, 0.0272
740, 0.0076, 0.0283
760, 0.0075, 0.0273
780, 0.0063, 0.0269
800, 0.0073, 0.0276
820, 0.0063, 0.0268
840, 0.0078, 0.0265
860, 0.0078, 0.0287
880, 0.0079, 0.0267
900, 0.0066, 0.0262
920, 0.0072, 0.0256
940, 0.0071, 0.0263
960, 0.0070, 0.0273
980, 0.0070, 0.0260
1000, 0.0081, 0.0258
1020, 0.0073, 0.0254
1040, 0.0070, 0.0238
1060, 0.0083, 0.0273
1080, 0.0068, 0.0231
1100, 0.0071, 0.0248
1120, 0.0067, 0.0231
1140, 0.0065, 0.0228
1160, 0.0066, 0.0224
1180, 0.0075, 0.0234
1200, 0.0068, 0.0213
1220, 0.0077, 0.0256
1240, 0.0076, 0.0236
1260, 0.0089, 0.0225
1280, 0.0071, 0.0217
1300, 0.0056, 0.0237
1320, 0.0066, 0.0219
1340, 0.0063, 0.0220
1360, 0.0071, 0.0211
1380, 0.0065, 0.0210
1400, 0.0065, 0.0219
1420, 0.0068, 0.0230
1440, 0.0065, 0.0242
1460, 0.0067, 0.0224
1480, 0.0056, 0.0245
1500, 0.0063, 0.0221
1520, 0.0067, 0.0250
1540, 0.0057, 0.0245
1560, 0.0067, 0.0210
1580, 0.0072, 0.0247
1600, 0.0064, 0.0233
1620, 0.0073, 0.0225
1640, 0.0070, 0.0233
1660, 0.0063, 0.0232
1680, 0.0067, 0.0244
1700, 0.0068, 0.0249
1720, 0.0067, 0.0255
1740, 0.0062, 0.0279
1760, 0.0059, 0.0251
1780, 0.0066, 0.0236
1800, 0.0059, 0.0255
1820, 0.0062, 0.0234
1840, 0.0056, 0.0244
1860, 0.0059, 0.0226
1880, 0.0067, 0.0262
1900, 0.0052, 0.0227
1920, 0.0066, 0.0263
1940, 0.0058, 0.0235
1960, 0.0066, 0.0273
1980, 0.0064, 0.0248
2000, 0.0063, 0.0249
