Epoch, train Loss, test loss
1, 1.3528, 1.2429
20, 0.2908, 0.0484
40, 0.0505, 0.0365
60, 0.0205, 0.0360
80, 0.0136, 0.0274
100, 0.0114, 0.0297
120, 0.0111, 0.0245
140, 0.0099, 0.0270
160, 0.0089, 0.0202
180, 0.0113, 0.0346
200, 0.0106, 0.0190
220, 0.0086, 0.0273
240, 0.0079, 0.0193
260, 0.0076, 0.0232
280, 0.0074, 0.0202
300, 0.0072, 0.0202
320, 0.0086, 0.0196
340, 0.0069, 0.0209
360, 0.0066, 0.0191
380, 0.0068, 0.0227
400, 0.0069, 0.0183
420, 0.0078, 0.0203
440, 0.0079, 0.0219
460, 0.0077, 0.0219
480, 0.0071, 0.0169
500, 0.0078, 0.0159
520, 0.0071, 0.0162
540, 0.0074, 0.0179
560, 0.0066, 0.0167
580, 0.0077, 0.0165
600, 0.0072, 0.0188
620, 0.0067, 0.0177
640, 0.0074, 0.0179
660, 0.0072, 0.0171
680, 0.0070, 0.0175
700, 0.0064, 0.0157
720, 0.0073, 0.0170
740, 0.0072, 0.0169
760, 0.0075, 0.0165
780, 0.0069, 0.0197
800, 0.0074, 0.0192
820, 0.0064, 0.0159
840, 0.0082, 0.0172
860, 0.0082, 0.0186
880, 0.0077, 0.0158
900, 0.0063, 0.0156
920, 0.0066, 0.0148
940, 0.0066, 0.0152
960, 0.0065, 0.0179
980, 0.0064, 0.0151
1000, 0.0077, 0.0153
1020, 0.0070, 0.0157
1040, 0.0067, 0.0150
1060, 0.0076, 0.0184
1080, 0.0061, 0.0146
1100, 0.0064, 0.0149
1120, 0.0062, 0.0142
1140, 0.0060, 0.0147
1160, 0.0064, 0.0170
1180, 0.0072, 0.0168
1200, 0.0070, 0.0142
1220, 0.0079, 0.0194
1240, 0.0068, 0.0151
1260, 0.0076, 0.0180
1280, 0.0065, 0.0173
1300, 0.0054, 0.0171
1320, 0.0059, 0.0153
1340, 0.0056, 0.0164
1360, 0.0066, 0.0160
1380, 0.0061, 0.0153
1400, 0.0060, 0.0175
1420, 0.0064, 0.0164
1440, 0.0062, 0.0182
1460, 0.0067, 0.0220
1480, 0.0061, 0.0215
1500, 0.0063, 0.0169
1520, 0.0064, 0.0162
1540, 0.0053, 0.0160
1560, 0.0065, 0.0165
1580, 0.0069, 0.0182
1600, 0.0056, 0.0179
1620, 0.0066, 0.0186
1640, 0.0060, 0.0183
1660, 0.0060, 0.0187
1680, 0.0060, 0.0194
1700, 0.0062, 0.0218
1720, 0.0058, 0.0205
1740, 0.0055, 0.0228
1760, 0.0051, 0.0228
1780, 0.0061, 0.0263
1800, 0.0061, 0.0256
1820, 0.0057, 0.0238
1840, 0.0055, 0.0213
1860, 0.0053, 0.0192
1880, 0.0059, 0.0227
1900, 0.0043, 0.0258
1920, 0.0055, 0.0252
1940, 0.0048, 0.0246
1960, 0.0057, 0.0266
1980, 0.0055, 0.0268
2000, 0.0053, 0.0262
