Epoch, train Loss, test loss
1, 0.9584, 1.2856
20, 0.5647, 0.1504
40, 0.0978, 0.0705
60, 0.0896, 0.0679
80, 0.0796, 0.0629
100, 0.0746, 0.0595
120, 0.0829, 0.0562
140, 0.0730, 0.0527
160, 0.0667, 0.0492
180, 0.0697, 0.0460
200, 0.0651, 0.0427
220, 0.0599, 0.0400
240, 0.0608, 0.0378
260, 0.0520, 0.0355
280, 0.0512, 0.0346
300, 0.0661, 0.0353
320, 0.0506, 0.0342
340, 0.0589, 0.0340
360, 0.0509, 0.0332
380, 0.0604, 0.0336
400, 0.0573, 0.0336
420, 0.0538, 0.0334
440, 0.0520, 0.0345
460, 0.0502, 0.0329
480, 0.0520, 0.0332
500, 0.0530, 0.0337
520, 0.0451, 0.0330
