Epoch, train Loss, test loss
1, 1.0983, 1.4116
20, 0.3390, 0.3866
40, 0.0950, 0.2408
60, 0.0795, 0.1909
80, 0.0702, 0.1413
100, 0.0679, 0.1057
120, 0.0590, 0.0773
140, 0.0566, 0.0611
160, 0.0565, 0.0489
180, 0.0539, 0.0436
200, 0.0500, 0.0406
220, 0.0493, 0.0377
240, 0.0483, 0.0360
260, 0.0484, 0.0357
280, 0.0461, 0.0353
300, 0.0497, 0.0347
320, 0.0487, 0.0336
340, 0.0472, 0.0343
360, 0.0456, 0.0333
380, 0.0472, 0.0343
400, 0.0463, 0.0334
420, 0.0430, 0.0330
440, 0.0467, 0.0342
460, 0.0475, 0.0344
480, 0.0475, 0.0333
500, 0.0478, 0.0341
520, 0.0477, 0.0352
