Epoch, train Loss, test loss
1, 0.3955, 0.3790
20, 0.1541, 0.0535
40, 0.0390, 0.0325
60, 0.0177, 0.0278
80, 0.0156, 0.0224
100, 0.0124, 0.0187
120, 0.0097, 0.0189
140, 0.0085, 0.0150
160, 0.0088, 0.0139
180, 0.0079, 0.0162
200, 0.0082, 0.0128
220, 0.0093, 0.0183
240, 0.0104, 0.0128
260, 0.0093, 0.0133
280, 0.0082, 0.0112
300, 0.0082, 0.0123
320, 0.0077, 0.0116
340, 0.0076, 0.0117
360, 0.0079, 0.0122
380, 0.0077, 0.0122
400, 0.0086, 0.0117
420, 0.0081, 0.0136
440, 0.0074, 0.0115
460, 0.0070, 0.0127
480, 0.0074, 0.0127
500, 0.0074, 0.0112
520, 0.0071, 0.0121
540, 0.0075, 0.0130
560, 0.0073, 0.0108
580, 0.0079, 0.0108
600, 0.0066, 0.0107
620, 0.0078, 0.0112
640, 0.0088, 0.0112
660, 0.0063, 0.0100
680, 0.0078, 0.0113
700, 0.0071, 0.0110
720, 0.0067, 0.0105
740, 0.0065, 0.0118
760, 0.0071, 0.0105
780, 0.0072, 0.0117
800, 0.0062, 0.0105
820, 0.0068, 0.0121
840, 0.0091, 0.0109
860, 0.0082, 0.0123
880, 0.0085, 0.0106
900, 0.0072, 0.0106
920, 0.0081, 0.0115
940, 0.0073, 0.0112
960, 0.0064, 0.0108
980, 0.0085, 0.0127
1000, 0.0072, 0.0113
1020, 0.0068, 0.0109
1040, 0.0073, 0.0099
1060, 0.0076, 0.0110
1080, 0.0066, 0.0107
1100, 0.0066, 0.0113
1120, 0.0071, 0.0117
1140, 0.0074, 0.0118
1160, 0.0079, 0.0114
1180, 0.0065, 0.0102
1200, 0.0077, 0.0105
1220, 0.0070, 0.0109
1240, 0.0059, 0.0105
1260, 0.0073, 0.0105
1280, 0.0073, 0.0113
1300, 0.0070, 0.0114
1320, 0.0067, 0.0112
1340, 0.0076, 0.0117
1360, 0.0065, 0.0126
1380, 0.0063, 0.0118
1400, 0.0069, 0.0117
1420, 0.0070, 0.0134
1440, 0.0070, 0.0108
1460, 0.0071, 0.0110
1480, 0.0065, 0.0114
1500, 0.0070, 0.0103
1520, 0.0066, 0.0113
1540, 0.0057, 0.0117
1560, 0.0054, 0.0113
1580, 0.0067, 0.0110
1600, 0.0068, 0.0114
1620, 0.0059, 0.0107
1640, 0.0053, 0.0115
1660, 0.0052, 0.0112
1680, 0.0083, 0.0108
1700, 0.0060, 0.0112
1720, 0.0069, 0.0120
1740, 0.0071, 0.0117
1760, 0.0065, 0.0111
1780, 0.0064, 0.0111
1800, 0.0050, 0.0117
1820, 0.0069, 0.0112
1840, 0.0058, 0.0111
1860, 0.0055, 0.0111
1880, 0.0065, 0.0125
1900, 0.0059, 0.0119
1920, 0.0054, 0.0131
1940, 0.0060, 0.0116
1960, 0.0057, 0.0111
1980, 0.0066, 0.0108
2000, 0.0064, 0.0112
