Epoch, train Loss, test loss
1, 0.8010, 0.7837
20, 0.1847, 0.0757
40, 0.0609, 0.0428
60, 0.0463, 0.0424
80, 0.0403, 0.0407
100, 0.0414, 0.0416
120, 0.0402, 0.0381
140, 0.0360, 0.0399
160, 0.0412, 0.0423
180, 0.0357, 0.0397
200, 0.0325, 0.0443
220, 0.0243, 0.0397
240, 0.0240, 0.0453
260, 0.0175, 0.0425
280, 0.0154, 0.0360
300, 0.0128, 0.0374
320, 0.0117, 0.0368
340, 0.0118, 0.0341
360, 0.0107, 0.0349
380, 0.0109, 0.0327
400, 0.0120, 0.0320
420, 0.0124, 0.0309
440, 0.0109, 0.0301
460, 0.0109, 0.0294
480, 0.0118, 0.0289
500, 0.0118, 0.0274
520, 0.0128, 0.0308
540, 0.0104, 0.0280
560, 0.0102, 0.0302
580, 0.0125, 0.0277
600, 0.0110, 0.0285
620, 0.0115, 0.0275
640, 0.0109, 0.0294
660, 0.0117, 0.0281
680, 0.0099, 0.0269
700, 0.0095, 0.0257
720, 0.0096, 0.0288
740, 0.0103, 0.0270
760, 0.0082, 0.0282
780, 0.0101, 0.0258
800, 0.0095, 0.0266
820, 0.0090, 0.0251
840, 0.0085, 0.0258
860, 0.0102, 0.0282
880, 0.0138, 0.0260
900, 0.0110, 0.0274
920, 0.0099, 0.0278
940, 0.0107, 0.0276
960, 0.0123, 0.0237
980, 0.0118, 0.0244
1000, 0.0110, 0.0261
1020, 0.0105, 0.0261
1040, 0.0105, 0.0281
1060, 0.0100, 0.0290
1080, 0.0095, 0.0275
1100, 0.0101, 0.0246
1120, 0.0113, 0.0259
1140, 0.0100, 0.0218
1160, 0.0112, 0.0258
1180, 0.0092, 0.0229
1200, 0.0099, 0.0250
1220, 0.0101, 0.0249
1240, 0.0098, 0.0286
1260, 0.0097, 0.0304
1280, 0.0108, 0.0330
1300, 0.0091, 0.0305
1320, 0.0092, 0.0293
1340, 0.0099, 0.0283
1360, 0.0085, 0.0274
1380, 0.0097, 0.0283
1400, 0.0096, 0.0264
1420, 0.0088, 0.0260
1440, 0.0102, 0.0263
1460, 0.0088, 0.0226
1480, 0.0093, 0.0230
1500, 0.0082, 0.0223
1520, 0.0091, 0.0261
1540, 0.0080, 0.0234
1560, 0.0078, 0.0214
1580, 0.0094, 0.0276
1600, 0.0088, 0.0257
1620, 0.0085, 0.0225
1640, 0.0098, 0.0228
1660, 0.0078, 0.0210
1680, 0.0077, 0.0249
1700, 0.0085, 0.0267
1720, 0.0104, 0.0211
1740, 0.0090, 0.0220
1760, 0.0085, 0.0260
1780, 0.0077, 0.0223
1800, 0.0088, 0.0224
1820, 0.0082, 0.0238
1840, 0.0085, 0.0243
1860, 0.0088, 0.0221
1880, 0.0081, 0.0215
1900, 0.0080, 0.0227
1920, 0.0079, 0.0253
1940, 0.0076, 0.0257
1960, 0.0095, 0.0222
1980, 0.0097, 0.0247
2000, 0.0095, 0.0213
