Epoch, train Loss, test loss
1, 1.1888, 1.2516
20, 0.3777, 0.2022
40, 0.0736, 0.0736
60, 0.0362, 0.0771
80, 0.0209, 0.0618
100, 0.0167, 0.0578
120, 0.0138, 0.0560
140, 0.0133, 0.0551
160, 0.0129, 0.0523
180, 0.0104, 0.0465
200, 0.0090, 0.0427
220, 0.0090, 0.0405
240, 0.0084, 0.0388
260, 0.0085, 0.0363
280, 0.0082, 0.0360
300, 0.0086, 0.0395
320, 0.0079, 0.0357
340, 0.0078, 0.0365
360, 0.0074, 0.0362
380, 0.0079, 0.0332
400, 0.0072, 0.0355
420, 0.0072, 0.0342
440, 0.0080, 0.0349
460, 0.0072, 0.0336
480, 0.0073, 0.0360
500, 0.0079, 0.0369
520, 0.0075, 0.0326
540, 0.0077, 0.0343
