Epoch, train Loss, test loss
1, 1.4848, 1.2034
20, 0.2605, 0.0503
40, 0.0478, 0.0302
60, 0.0274, 0.0202
80, 0.0198, 0.0170
100, 0.0175, 0.0161
120, 0.0150, 0.0171
140, 0.0159, 0.0174
160, 0.0167, 0.0153
180, 0.0149, 0.0148
200, 0.0141, 0.0137
220, 0.0152, 0.0132
240, 0.0140, 0.0131
260, 0.0154, 0.0134
280, 0.0144, 0.0127
300, 0.0147, 0.0126
320, 0.0134, 0.0123
340, 0.0135, 0.0133
360, 0.0128, 0.0121
380, 0.0130, 0.0118
400, 0.0125, 0.0118
420, 0.0121, 0.0120
440, 0.0137, 0.0115
460, 0.0116, 0.0112
480, 0.0120, 0.0111
500, 0.0131, 0.0107
520, 0.0117, 0.0113
540, 0.0117, 0.0103
560, 0.0111, 0.0102
580, 0.0104, 0.0099
600, 0.0114, 0.0097
620, 0.0124, 0.0096
640, 0.0121, 0.0094
660, 0.0101, 0.0092
680, 0.0106, 0.0094
700, 0.0105, 0.0094
720, 0.0109, 0.0094
740, 0.0097, 0.0091
760, 0.0103, 0.0089
780, 0.0096, 0.0089
800, 0.0103, 0.0090
820, 0.0112, 0.0088
840, 0.0105, 0.0092
860, 0.0107, 0.0086
880, 0.0099, 0.0087
900, 0.0102, 0.0091
920, 0.0095, 0.0087
940, 0.0097, 0.0086
960, 0.0095, 0.0084
980, 0.0102, 0.0086
1000, 0.0106, 0.0090
1020, 0.0106, 0.0087
1040, 0.0091, 0.0087
1060, 0.0107, 0.0090
1080, 0.0100, 0.0082
1100, 0.0098, 0.0085
1120, 0.0096, 0.0084
1140, 0.0096, 0.0085
1160, 0.0107, 0.0085
1180, 0.0108, 0.0097
