Epoch, train Loss, test loss
1, 0.9895, 0.9737
20, 0.2003, 0.0495
40, 0.0603, 0.0314
60, 0.0535, 0.0328
80, 0.0505, 0.0317
100, 0.0540, 0.0320
120, 0.0516, 0.0318
140, 0.0516, 0.0324
160, 0.0519, 0.0316
180, 0.0507, 0.0304
200, 0.0502, 0.0337
220, 0.0507, 0.0305
240, 0.0505, 0.0325
260, 0.0519, 0.0299
280, 0.0510, 0.0317
300, 0.0530, 0.0325
320, 0.0522, 0.0318
340, 0.0506, 0.0341
360, 0.0482, 0.0332
380, 0.0468, 0.0363
400, 0.0437, 0.0312
420, 0.0410, 0.0322
440, 0.0434, 0.0313
460, 0.0439, 0.0326
480, 0.0432, 0.0324
500, 0.0420, 0.0337
520, 0.0416, 0.0315
540, 0.0360, 0.0314
560, 0.0313, 0.0337
