Epoch, train Loss, test loss
1, 0.7585, 0.7917
20, 0.2144, 0.0684
40, 0.0670, 0.0520
60, 0.0561, 0.0395
80, 0.0478, 0.0394
100, 0.0436, 0.0381
120, 0.0470, 0.0393
140, 0.0414, 0.0423
160, 0.0411, 0.0415
180, 0.0429, 0.0418
200, 0.0435, 0.0388
220, 0.0429, 0.0408
240, 0.0409, 0.0364
260, 0.0382, 0.0373
280, 0.0403, 0.0375
300, 0.0492, 0.0460
320, 0.0408, 0.0375
340, 0.0449, 0.0404
360, 0.0410, 0.0377
380, 0.0495, 0.0399
400, 0.0454, 0.0469
420, 0.0434, 0.0423
440, 0.0428, 0.0363
460, 0.0422, 0.0403
480, 0.0429, 0.0356
500, 0.0435, 0.0371
520, 0.0387, 0.0345
