Epoch, train Loss, test loss
1, 1.2434, 0.8883
20, 0.4841, 0.0837
40, 0.0872, 0.0476
60, 0.0509, 0.0323
80, 0.0350, 0.0231
100, 0.0226, 0.0177
120, 0.0188, 0.0161
140, 0.0171, 0.0155
160, 0.0173, 0.0147
180, 0.0149, 0.0142
200, 0.0147, 0.0139
220, 0.0131, 0.0129
240, 0.0121, 0.0135
260, 0.0122, 0.0121
280, 0.0128, 0.0113
300, 0.0113, 0.0109
320, 0.0126, 0.0100
340, 0.0100, 0.0095
360, 0.0102, 0.0091
380, 0.0095, 0.0087
400, 0.0099, 0.0088
420, 0.0117, 0.0088
440, 0.0098, 0.0088
460, 0.0106, 0.0085
480, 0.0091, 0.0082
500, 0.0106, 0.0080
520, 0.0099, 0.0081
540, 0.0101, 0.0082
560, 0.0096, 0.0087
580, 0.0110, 0.0081
600, 0.0103, 0.0096
620, 0.0093, 0.0085
640, 0.0098, 0.0080
660, 0.0097, 0.0082
680, 0.0095, 0.0091
700, 0.0087, 0.0085
720, 0.0099, 0.0078
740, 0.0101, 0.0081
760, 0.0094, 0.0080
780, 0.0080, 0.0076
800, 0.0097, 0.0084
820, 0.0083, 0.0080
840, 0.0103, 0.0079
860, 0.0107, 0.0082
880, 0.0111, 0.0082
900, 0.0088, 0.0078
920, 0.0098, 0.0080
940, 0.0099, 0.0077
960, 0.0095, 0.0078
980, 0.0102, 0.0082
1000, 0.0109, 0.0080
1020, 0.0098, 0.0078
1040, 0.0095, 0.0081
1060, 0.0112, 0.0081
1080, 0.0088, 0.0074
1100, 0.0100, 0.0076
1120, 0.0090, 0.0078
1140, 0.0086, 0.0082
1160, 0.0100, 0.0077
1180, 0.0105, 0.0079
1200, 0.0097, 0.0075
1220, 0.0105, 0.0081
1240, 0.0113, 0.0091
1260, 0.0118, 0.0074
1280, 0.0093, 0.0075
1300, 0.0083, 0.0076
1320, 0.0092, 0.0075
1340, 0.0090, 0.0077
1360, 0.0097, 0.0074
1380, 0.0090, 0.0074
1400, 0.0098, 0.0082
1420, 0.0095, 0.0074
1440, 0.0101, 0.0077
1460, 0.0099, 0.0077
1480, 0.0078, 0.0075
1500, 0.0094, 0.0074
1520, 0.0096, 0.0080
1540, 0.0085, 0.0075
1560, 0.0094, 0.0073
1580, 0.0107, 0.0074
1600, 0.0091, 0.0075
1620, 0.0108, 0.0078
1640, 0.0104, 0.0084
1660, 0.0092, 0.0075
1680, 0.0104, 0.0076
1700, 0.0109, 0.0077
1720, 0.0094, 0.0075
1740, 0.0092, 0.0074
1760, 0.0092, 0.0075
1780, 0.0101, 0.0076
1800, 0.0093, 0.0074
1820, 0.0095, 0.0074
1840, 0.0088, 0.0074
1860, 0.0086, 0.0074
1880, 0.0096, 0.0073
1900, 0.0078, 0.0073
1920, 0.0101, 0.0075
1940, 0.0088, 0.0085
1960, 0.0107, 0.0073
1980, 0.0108, 0.0081
2000, 0.0098, 0.0075
