Epoch, train Loss, test loss
1, 0.8755, 1.1282
20, 0.3411, 0.1011
40, 0.0905, 0.0718
60, 0.0817, 0.0595
80, 0.0666, 0.0474
100, 0.0579, 0.0366
120, 0.0627, 0.0331
140, 0.0556, 0.0321
160, 0.0494, 0.0316
180, 0.0528, 0.0315
200, 0.0518, 0.0320
220, 0.0539, 0.0331
240, 0.0513, 0.0324
260, 0.0449, 0.0294
280, 0.0463, 0.0307
300, 0.0609, 0.0355
320, 0.0500, 0.0319
340, 0.0560, 0.0323
360, 0.0481, 0.0304
380, 0.0575, 0.0332
400, 0.0553, 0.0324
420, 0.0530, 0.0320
440, 0.0517, 0.0352
460, 0.0502, 0.0305
480, 0.0518, 0.0327
500, 0.0525, 0.0338
520, 0.0443, 0.0306
540, 0.0549, 0.0324
560, 0.0552, 0.0349
