Epoch, train Loss, test loss
1, 0.9473, 0.9957
20, 0.2500, 0.0964
40, 0.0707, 0.0613
60, 0.0500, 0.0532
80, 0.0423, 0.0569
100, 0.0434, 0.0556
120, 0.0414, 0.0513
140, 0.0410, 0.0532
160, 0.0396, 0.0555
180, 0.0382, 0.0565
200, 0.0352, 0.0554
220, 0.0343, 0.0567
240, 0.0280, 0.0573
260, 0.0243, 0.0542
280, 0.0184, 0.0529
300, 0.0168, 0.0481
320, 0.0152, 0.0460
340, 0.0136, 0.0380
360, 0.0113, 0.0373
380, 0.0107, 0.0364
400, 0.0108, 0.0346
420, 0.0099, 0.0348
440, 0.0119, 0.0323
460, 0.0113, 0.0335
480, 0.0113, 0.0292
500, 0.0110, 0.0277
520, 0.0107, 0.0297
540, 0.0100, 0.0284
560, 0.0101, 0.0312
580, 0.0106, 0.0321
600, 0.0102, 0.0298
620, 0.0107, 0.0310
640, 0.0105, 0.0300
660, 0.0093, 0.0295
680, 0.0100, 0.0299
700, 0.0094, 0.0302
720, 0.0100, 0.0330
740, 0.0100, 0.0283
760, 0.0095, 0.0294
780, 0.0086, 0.0277
800, 0.0103, 0.0322
820, 0.0095, 0.0305
840, 0.0084, 0.0337
