Epoch, train Loss, test loss
1, 0.9986, 1.8092
20, 0.3419, 1.2652
40, 0.0984, 1.1852
60, 0.0595, 1.1457
80, 0.0447, 1.1225
100, 0.0411, 1.1152
120, 0.0378, 1.0955
140, 0.0346, 1.0959
160, 0.0382, 1.1055
180, 0.0341, 1.1068
200, 0.0380, 1.0954
220, 0.0320, 1.0975
240, 0.0304, 1.0827
260, 0.0275, 1.0845
280, 0.0289, 1.0704
300, 0.0266, 1.0693
320, 0.0248, 1.0593
340, 0.0257, 1.0511
360, 0.0212, 1.0398
380, 0.0203, 1.0383
400, 0.0202, 1.0348
420, 0.0196, 1.0224
440, 0.0189, 1.0173
460, 0.0167, 1.0265
480, 0.0157, 1.0045
500, 0.0145, 0.9914
520, 0.0161, 0.9705
540, 0.0139, 0.9704
560, 0.0123, 0.9509
580, 0.0140, 0.9380
600, 0.0125, 0.9415
620, 0.0134, 0.9309
640, 0.0125, 0.9134
660, 0.0128, 0.9187
680, 0.0112, 0.9075
700, 0.0104, 0.8972
720, 0.0107, 0.8878
740, 0.0113, 0.8754
760, 0.0095, 0.8883
780, 0.0121, 0.8736
800, 0.0119, 0.8158
820, 0.0114, 0.8333
840, 0.0111, 0.8194
860, 0.0111, 0.7895
880, 0.0106, 0.7984
900, 0.0096, 0.8017
920, 0.0092, 0.8018
940, 0.0095, 0.7971
960, 0.0097, 0.7857
980, 0.0096, 0.7781
1000, 0.0101, 0.7823
1020, 0.0094, 0.7722
1040, 0.0093, 0.7648
1060, 0.0087, 0.7668
1080, 0.0080, 0.7536
1100, 0.0083, 0.7599
1120, 0.0093, 0.7674
1140, 0.0091, 0.7555
1160, 0.0100, 0.7527
1180, 0.0087, 0.7265
1200, 0.0093, 0.7151
1220, 0.0097, 0.7197
1240, 0.0092, 0.7064
1260, 0.0087, 0.7022
1280, 0.0094, 0.6841
1300, 0.0084, 0.6739
1320, 0.0095, 0.6920
1340, 0.0102, 0.6661
1360, 0.0098, 0.6476
1380, 0.0097, 0.6146
1400, 0.0094, 0.6183
1420, 0.0084, 0.6017
1440, 0.0093, 0.6195
1460, 0.0081, 0.6076
1480, 0.0085, 0.5996
1500, 0.0081, 0.5960
1520, 0.0089, 0.5919
1540, 0.0085, 0.5800
1560, 0.0085, 0.5687
1580, 0.0093, 0.5596
1600, 0.0089, 0.5680
1620, 0.0085, 0.5586
1640, 0.0092, 0.5541
1660, 0.0081, 0.5320
1680, 0.0075, 0.5290
1700, 0.0078, 0.5249
1720, 0.0087, 0.5332
1740, 0.0082, 0.5136
1760, 0.0083, 0.4928
1780, 0.0081, 0.5047
1800, 0.0090, 0.4774
1820, 0.0086, 0.4940
1840, 0.0081, 0.4783
1860, 0.0083, 0.4844
1880, 0.0077, 0.4517
1900, 0.0084, 0.4676
1920, 0.0083, 0.4476
1940, 0.0080, 0.4658
1960, 0.0100, 0.4349
1980, 0.0090, 0.4306
2000, 0.0091, 0.4183
