Epoch, train Loss, test loss
1, 0.6955, 0.7755
20, 0.1765, 0.1488
40, 0.0559, 0.1355
60, 0.0458, 0.1245
80, 0.0414, 0.1238
100, 0.0425, 0.1129
120, 0.0416, 0.1023
140, 0.0397, 0.0930
160, 0.0471, 0.0818
180, 0.0429, 0.0703
200, 0.0465, 0.0637
220, 0.0424, 0.0575
240, 0.0414, 0.0510
260, 0.0389, 0.0467
280, 0.0407, 0.0530
300, 0.0369, 0.0474
320, 0.0340, 0.0468
340, 0.0338, 0.0426
360, 0.0285, 0.0438
380, 0.0269, 0.0392
400, 0.0277, 0.0359
420, 0.0269, 0.0334
440, 0.0237, 0.0302
460, 0.0218, 0.0294
480, 0.0206, 0.0294
500, 0.0184, 0.0303
520, 0.0197, 0.0260
540, 0.0163, 0.0241
560, 0.0141, 0.0237
580, 0.0151, 0.0249
600, 0.0133, 0.0251
620, 0.0146, 0.0238
640, 0.0141, 0.0224
660, 0.0157, 0.0211
680, 0.0128, 0.0243
700, 0.0120, 0.0220
720, 0.0122, 0.0210
740, 0.0133, 0.0217
760, 0.0108, 0.0229
780, 0.0125, 0.0221
800, 0.0127, 0.0179
820, 0.0113, 0.0203
840, 0.0110, 0.0202
860, 0.0124, 0.0187
880, 0.0146, 0.0197
900, 0.0129, 0.0192
920, 0.0114, 0.0193
940, 0.0120, 0.0175
960, 0.0118, 0.0174
980, 0.0119, 0.0183
1000, 0.0126, 0.0184
1020, 0.0117, 0.0180
1040, 0.0121, 0.0180
1060, 0.0115, 0.0174
1080, 0.0104, 0.0172
1100, 0.0101, 0.0166
1120, 0.0112, 0.0170
1140, 0.0105, 0.0158
1160, 0.0117, 0.0171
1180, 0.0104, 0.0170
1200, 0.0115, 0.0150
1220, 0.0112, 0.0144
1240, 0.0126, 0.0149
1260, 0.0118, 0.0147
1280, 0.0118, 0.0147
1300, 0.0101, 0.0140
1320, 0.0099, 0.0147
1340, 0.0104, 0.0147
1360, 0.0096, 0.0147
1380, 0.0102, 0.0145
1400, 0.0112, 0.0166
1420, 0.0097, 0.0147
1440, 0.0109, 0.0141
1460, 0.0097, 0.0139
1480, 0.0103, 0.0143
1500, 0.0094, 0.0148
1520, 0.0102, 0.0131
1540, 0.0090, 0.0141
1560, 0.0094, 0.0136
1580, 0.0105, 0.0139
1600, 0.0095, 0.0131
1620, 0.0088, 0.0135
1640, 0.0113, 0.0144
1660, 0.0089, 0.0135
1680, 0.0088, 0.0138
1700, 0.0093, 0.0140
1720, 0.0108, 0.0145
1740, 0.0101, 0.0134
1760, 0.0097, 0.0133
1780, 0.0093, 0.0141
1800, 0.0107, 0.0137
1820, 0.0095, 0.0137
1840, 0.0093, 0.0134
1860, 0.0093, 0.0133
1880, 0.0088, 0.0129
1900, 0.0091, 0.0129
1920, 0.0094, 0.0133
1940, 0.0090, 0.0138
1960, 0.0110, 0.0149
1980, 0.0112, 0.0144
2000, 0.0106, 0.0137
