Epoch, train Loss, test loss
1, 0.7203, 0.8167
20, 0.1798, 0.1315
40, 0.0705, 0.0939
60, 0.0601, 0.0547
80, 0.0533, 0.0430
100, 0.0548, 0.0381
120, 0.0493, 0.0353
140, 0.0490, 0.0352
160, 0.0491, 0.0340
180, 0.0473, 0.0327
200, 0.0460, 0.0340
220, 0.0469, 0.0324
240, 0.0465, 0.0339
260, 0.0471, 0.0329
280, 0.0458, 0.0324
300, 0.0486, 0.0338
320, 0.0475, 0.0330
340, 0.0468, 0.0339
360, 0.0449, 0.0340
380, 0.0461, 0.0344
400, 0.0450, 0.0344
420, 0.0423, 0.0341
440, 0.0459, 0.0348
460, 0.0468, 0.0358
480, 0.0464, 0.0369
500, 0.0465, 0.0387
520, 0.0462, 0.0375
