Epoch, train Loss, test loss
1, 0.8019, 0.9769
20, 0.2559, 0.0998
40, 0.0825, 0.0611
60, 0.0729, 0.0488
80, 0.0608, 0.0396
100, 0.0542, 0.0346
120, 0.0595, 0.0329
140, 0.0538, 0.0326
160, 0.0488, 0.0325
180, 0.0528, 0.0328
200, 0.0520, 0.0327
220, 0.0536, 0.0346
240, 0.0521, 0.0326
260, 0.0450, 0.0298
280, 0.0466, 0.0318
300, 0.0613, 0.0367
320, 0.0502, 0.0319
340, 0.0565, 0.0335
360, 0.0484, 0.0305
380, 0.0581, 0.0337
400, 0.0554, 0.0322
420, 0.0530, 0.0334
440, 0.0518, 0.0360
460, 0.0503, 0.0313
480, 0.0520, 0.0340
500, 0.0528, 0.0333
520, 0.0443, 0.0306
540, 0.0548, 0.0344
