Epoch, train Loss, test loss
1, 0.7585, 0.7849
20, 0.2122, 0.0665
40, 0.0668, 0.0470
60, 0.0537, 0.0392
80, 0.0459, 0.0376
100, 0.0416, 0.0366
120, 0.0456, 0.0365
140, 0.0413, 0.0390
160, 0.0409, 0.0388
180, 0.0410, 0.0381
200, 0.0423, 0.0368
220, 0.0401, 0.0386
240, 0.0357, 0.0345
260, 0.0319, 0.0384
280, 0.0342, 0.0382
300, 0.0348, 0.0446
320, 0.0287, 0.0390
340, 0.0233, 0.0428
360, 0.0171, 0.0413
380, 0.0196, 0.0367
400, 0.0212, 0.0381
420, 0.0160, 0.0365
440, 0.0125, 0.0335
460, 0.0135, 0.0323
480, 0.0123, 0.0318
500, 0.0126, 0.0322
520, 0.0124, 0.0320
540, 0.0121, 0.0292
560, 0.0125, 0.0311
580, 0.0124, 0.0300
600, 0.0142, 0.0327
620, 0.0147, 0.0317
640, 0.0127, 0.0293
660, 0.0111, 0.0281
680, 0.0115, 0.0288
700, 0.0104, 0.0270
720, 0.0096, 0.0277
740, 0.0110, 0.0240
760, 0.0105, 0.0240
780, 0.0118, 0.0258
800, 0.0105, 0.0243
820, 0.0125, 0.0220
840, 0.0130, 0.0220
860, 0.0095, 0.0243
880, 0.0119, 0.0239
900, 0.0121, 0.0248
920, 0.0100, 0.0229
940, 0.0119, 0.0245
960, 0.0113, 0.0204
980, 0.0105, 0.0213
1000, 0.0100, 0.0192
1020, 0.0091, 0.0213
1040, 0.0150, 0.0250
1060, 0.0110, 0.0202
1080, 0.0090, 0.0210
1100, 0.0097, 0.0198
1120, 0.0082, 0.0192
1140, 0.0120, 0.0196
1160, 0.0099, 0.0196
1180, 0.0095, 0.0192
1200, 0.0107, 0.0209
1220, 0.0110, 0.0192
1240, 0.0096, 0.0197
1260, 0.0108, 0.0228
1280, 0.0115, 0.0201
1300, 0.0105, 0.0200
1320, 0.0107, 0.0182
1340, 0.0089, 0.0195
1360, 0.0091, 0.0192
1380, 0.0088, 0.0180
1400, 0.0088, 0.0172
1420, 0.0075, 0.0158
1440, 0.0104, 0.0183
1460, 0.0085, 0.0169
1480, 0.0102, 0.0167
1500, 0.0070, 0.0156
1520, 0.0075, 0.0159
1540, 0.0092, 0.0167
1560, 0.0093, 0.0127
1580, 0.0086, 0.0142
1600, 0.0084, 0.0130
1620, 0.0086, 0.0132
1640, 0.0081, 0.0130
1660, 0.0056, 0.0136
1680, 0.0084, 0.0131
1700, 0.0080, 0.0127
1720, 0.0100, 0.0145
1740, 0.0111, 0.0123
1760, 0.0099, 0.0124
1780, 0.0111, 0.0132
1800, 0.0095, 0.0155
1820, 0.0085, 0.0136
1840, 0.0082, 0.0114
1860, 0.0106, 0.0142
1880, 0.0091, 0.0110
1900, 0.0108, 0.0144
1920, 0.0109, 0.0114
1940, 0.0102, 0.0112
1960, 0.0093, 0.0105
1980, 0.0114, 0.0127
2000, 0.0086, 0.0114
