Epoch, train Loss, test loss
1, 0.8010, 0.7832
20, 0.1842, 0.0758
40, 0.0604, 0.0419
60, 0.0462, 0.0427
80, 0.0404, 0.0405
100, 0.0413, 0.0404
120, 0.0402, 0.0368
140, 0.0359, 0.0390
160, 0.0411, 0.0404
180, 0.0357, 0.0373
200, 0.0320, 0.0405
220, 0.0242, 0.0392
240, 0.0194, 0.0458
260, 0.0156, 0.0481
280, 0.0140, 0.0412
300, 0.0122, 0.0485
320, 0.0106, 0.0436
340, 0.0101, 0.0402
360, 0.0085, 0.0415
380, 0.0086, 0.0397
400, 0.0089, 0.0391
420, 0.0096, 0.0384
440, 0.0084, 0.0375
460, 0.0079, 0.0386
480, 0.0084, 0.0350
500, 0.0082, 0.0341
520, 0.0105, 0.0371
