Epoch, train Loss, test loss
1, 0.8776, 0.8369
20, 0.2126, 0.0897
40, 0.0816, 0.0655
60, 0.0716, 0.0523
80, 0.0624, 0.0433
100, 0.0620, 0.0393
120, 0.0551, 0.0368
140, 0.0544, 0.0361
160, 0.0554, 0.0347
180, 0.0529, 0.0329
200, 0.0510, 0.0342
220, 0.0513, 0.0326
240, 0.0508, 0.0327
260, 0.0523, 0.0316
280, 0.0509, 0.0335
300, 0.0535, 0.0329
320, 0.0529, 0.0322
340, 0.0514, 0.0330
360, 0.0504, 0.0321
380, 0.0526, 0.0329
400, 0.0518, 0.0328
420, 0.0484, 0.0323
440, 0.0529, 0.0331
460, 0.0529, 0.0325
480, 0.0525, 0.0319
500, 0.0544, 0.0337
520, 0.0542, 0.0335
