Epoch, train Loss, test loss
1, 0.8632, 1.1535
20, 0.4497, 0.1160
40, 0.1250, 0.1109
60, 0.1091, 0.0921
80, 0.0909, 0.0805
100, 0.0805, 0.0670
120, 0.0780, 0.0528
140, 0.0631, 0.0406
160, 0.0535, 0.0343
180, 0.0560, 0.0334
200, 0.0538, 0.0333
220, 0.0534, 0.0334
240, 0.0525, 0.0334
260, 0.0459, 0.0309
280, 0.0467, 0.0312
300, 0.0609, 0.0349
320, 0.0497, 0.0325
340, 0.0560, 0.0328
360, 0.0484, 0.0314
380, 0.0577, 0.0332
400, 0.0554, 0.0329
420, 0.0528, 0.0324
440, 0.0516, 0.0350
460, 0.0500, 0.0313
480, 0.0517, 0.0332
500, 0.0526, 0.0338
520, 0.0445, 0.0315
