Epoch, train Loss, test loss
1, 0.7203, 0.7912
20, 0.1609, 0.2184
40, 0.0515, 0.1728
60, 0.0428, 0.1468
80, 0.0420, 0.1546
100, 0.0442, 0.1461
120, 0.0432, 0.1201
140, 0.0430, 0.1037
160, 0.0414, 0.0947
180, 0.0404, 0.0888
200, 0.0382, 0.0741
220, 0.0394, 0.0603
240, 0.0358, 0.0521
260, 0.0341, 0.0524
280, 0.0301, 0.0480
300, 0.0299, 0.0488
320, 0.0277, 0.0395
340, 0.0236, 0.0370
360, 0.0200, 0.0380
380, 0.0176, 0.0335
400, 0.0173, 0.0320
420, 0.0142, 0.0313
440, 0.0169, 0.0258
460, 0.0145, 0.0263
480, 0.0141, 0.0250
500, 0.0138, 0.0259
520, 0.0138, 0.0277
