Epoch, train Loss, test loss
1, 1.1370, 1.4154
20, 0.4273, 0.1242
40, 0.0841, 0.0865
60, 0.0707, 0.0949
80, 0.0607, 0.0892
100, 0.0566, 0.0799
120, 0.0489, 0.0759
140, 0.0409, 0.0736
160, 0.0450, 0.0764
180, 0.0417, 0.0745
200, 0.0456, 0.0769
220, 0.0424, 0.0783
240, 0.0402, 0.0720
260, 0.0392, 0.0746
280, 0.0412, 0.0753
300, 0.0382, 0.0732
320, 0.0363, 0.0743
340, 0.0379, 0.0736
360, 0.0296, 0.0758
380, 0.0281, 0.0764
400, 0.0255, 0.0759
420, 0.0242, 0.0755
440, 0.0205, 0.0745
460, 0.0173, 0.0717
480, 0.0167, 0.0693
500, 0.0149, 0.0660
520, 0.0160, 0.0664
540, 0.0123, 0.0662
560, 0.0106, 0.0647
580, 0.0117, 0.0639
600, 0.0107, 0.0660
620, 0.0115, 0.0650
640, 0.0107, 0.0634
660, 0.0107, 0.0620
680, 0.0092, 0.0613
700, 0.0088, 0.0584
720, 0.0090, 0.0591
740, 0.0095, 0.0597
760, 0.0073, 0.0593
780, 0.0088, 0.0600
800, 0.0081, 0.0598
820, 0.0079, 0.0592
840, 0.0073, 0.0609
860, 0.0085, 0.0601
880, 0.0092, 0.0565
900, 0.0086, 0.0568
920, 0.0081, 0.0569
940, 0.0089, 0.0603
960, 0.0086, 0.0579
980, 0.0086, 0.0571
1000, 0.0086, 0.0554
1020, 0.0085, 0.0571
1040, 0.0085, 0.0596
1060, 0.0081, 0.0593
1080, 0.0073, 0.0573
1100, 0.0072, 0.0554
1120, 0.0086, 0.0615
1140, 0.0081, 0.0573
1160, 0.0090, 0.0562
1180, 0.0074, 0.0556
1200, 0.0074, 0.0549
1220, 0.0078, 0.0554
1240, 0.0079, 0.0584
1260, 0.0075, 0.0573
1280, 0.0080, 0.0572
1300, 0.0068, 0.0562
1320, 0.0072, 0.0555
1340, 0.0080, 0.0566
1360, 0.0071, 0.0573
1380, 0.0074, 0.0533
1400, 0.0074, 0.0573
1420, 0.0069, 0.0564
1440, 0.0084, 0.0563
1460, 0.0073, 0.0531
1480, 0.0076, 0.0554
1500, 0.0069, 0.0550
1520, 0.0075, 0.0548
1540, 0.0067, 0.0538
1560, 0.0062, 0.0532
1580, 0.0076, 0.0540
1600, 0.0073, 0.0524
1620, 0.0068, 0.0554
1640, 0.0075, 0.0539
1660, 0.0064, 0.0530
1680, 0.0065, 0.0529
1700, 0.0070, 0.0537
1720, 0.0075, 0.0526
1740, 0.0071, 0.0535
1760, 0.0070, 0.0537
1780, 0.0065, 0.0529
1800, 0.0073, 0.0518
1820, 0.0068, 0.0520
1840, 0.0068, 0.0545
1860, 0.0068, 0.0538
1880, 0.0063, 0.0547
1900, 0.0069, 0.0565
1920, 0.0068, 0.0537
1940, 0.0064, 0.0533
1960, 0.0076, 0.0536
1980, 0.0072, 0.0539
2000, 0.0075, 0.0525
