Epoch, train Loss, test loss
1, 1.3374, 1.6045
20, 0.4413, 0.0990
40, 0.1041, 0.0737
60, 0.0789, 0.0564
80, 0.0632, 0.0396
100, 0.0567, 0.0309
120, 0.0530, 0.0330
140, 0.0458, 0.0299
160, 0.0554, 0.0333
180, 0.0520, 0.0309
200, 0.0563, 0.0328
220, 0.0523, 0.0340
240, 0.0509, 0.0316
260, 0.0485, 0.0323
280, 0.0550, 0.0337
300, 0.0526, 0.0318
320, 0.0514, 0.0324
340, 0.0533, 0.0309
360, 0.0482, 0.0310
380, 0.0492, 0.0320
400, 0.0512, 0.0333
420, 0.0533, 0.0325
440, 0.0485, 0.0304
460, 0.0484, 0.0298
480, 0.0527, 0.0334
500, 0.0512, 0.0312
520, 0.0523, 0.0319
540, 0.0529, 0.0339
