Epoch, train Loss, test loss
1, 1.1370, 1.4154
20, 0.4273, 0.1242
40, 0.0841, 0.0864
60, 0.0707, 0.0948
80, 0.0607, 0.0891
100, 0.0566, 0.0797
120, 0.0489, 0.0756
140, 0.0409, 0.0733
160, 0.0450, 0.0760
180, 0.0417, 0.0739
200, 0.0456, 0.0762
220, 0.0424, 0.0775
240, 0.0402, 0.0710
260, 0.0393, 0.0736
280, 0.0412, 0.0744
300, 0.0382, 0.0723
320, 0.0363, 0.0735
340, 0.0380, 0.0730
360, 0.0297, 0.0754
380, 0.0282, 0.0755
400, 0.0257, 0.0739
420, 0.0246, 0.0736
440, 0.0208, 0.0705
460, 0.0170, 0.0689
480, 0.0167, 0.0640
500, 0.0147, 0.0638
520, 0.0156, 0.0647
540, 0.0120, 0.0641
560, 0.0109, 0.0642
580, 0.0117, 0.0615
600, 0.0108, 0.0614
620, 0.0115, 0.0605
640, 0.0107, 0.0606
660, 0.0108, 0.0587
680, 0.0091, 0.0580
700, 0.0089, 0.0554
720, 0.0091, 0.0547
740, 0.0095, 0.0569
760, 0.0074, 0.0560
780, 0.0090, 0.0546
800, 0.0082, 0.0555
820, 0.0079, 0.0546
840, 0.0074, 0.0559
860, 0.0086, 0.0561
880, 0.0093, 0.0527
900, 0.0088, 0.0532
920, 0.0083, 0.0537
940, 0.0090, 0.0562
960, 0.0088, 0.0551
980, 0.0089, 0.0548
1000, 0.0088, 0.0518
1020, 0.0087, 0.0538
1040, 0.0089, 0.0565
1060, 0.0083, 0.0552
1080, 0.0077, 0.0526
1100, 0.0074, 0.0524
1120, 0.0084, 0.0556
1140, 0.0078, 0.0515
1160, 0.0089, 0.0520
1180, 0.0076, 0.0511
1200, 0.0077, 0.0501
1220, 0.0082, 0.0513
1240, 0.0083, 0.0542
1260, 0.0077, 0.0522
1280, 0.0083, 0.0521
1300, 0.0070, 0.0505
1320, 0.0072, 0.0512
1340, 0.0080, 0.0521
1360, 0.0071, 0.0513
1380, 0.0074, 0.0473
1400, 0.0078, 0.0521
1420, 0.0072, 0.0498
1440, 0.0086, 0.0497
1460, 0.0076, 0.0465
1480, 0.0080, 0.0478
1500, 0.0073, 0.0497
1520, 0.0080, 0.0473
1540, 0.0069, 0.0453
1560, 0.0065, 0.0427
1580, 0.0082, 0.0445
1600, 0.0081, 0.0422
1620, 0.0072, 0.0436
1640, 0.0086, 0.0461
1660, 0.0071, 0.0434
1680, 0.0068, 0.0418
1700, 0.0074, 0.0401
1720, 0.0079, 0.0398
1740, 0.0076, 0.0387
1760, 0.0074, 0.0379
1780, 0.0069, 0.0366
1800, 0.0079, 0.0372
1820, 0.0072, 0.0376
1840, 0.0072, 0.0379
1860, 0.0070, 0.0360
1880, 0.0066, 0.0355
1900, 0.0071, 0.0362
1920, 0.0070, 0.0374
1940, 0.0066, 0.0365
1960, 0.0080, 0.0355
1980, 0.0074, 0.0363
2000, 0.0078, 0.0351
