Epoch, train Loss, test loss
1, 0.8076, 0.6388
20, 0.1511, 0.0534
40, 0.0595, 0.0313
60, 0.0526, 0.0340
80, 0.0506, 0.0326
100, 0.0542, 0.0320
120, 0.0516, 0.0317
140, 0.0519, 0.0328
160, 0.0521, 0.0334
180, 0.0513, 0.0308
200, 0.0502, 0.0325
220, 0.0509, 0.0305
240, 0.0506, 0.0339
260, 0.0519, 0.0320
280, 0.0511, 0.0299
300, 0.0537, 0.0326
320, 0.0527, 0.0327
340, 0.0522, 0.0361
360, 0.0509, 0.0307
380, 0.0533, 0.0313
400, 0.0526, 0.0324
420, 0.0487, 0.0326
440, 0.0531, 0.0326
460, 0.0531, 0.0328
480, 0.0523, 0.0315
500, 0.0549, 0.0331
520, 0.0541, 0.0328
540, 0.0526, 0.0325
560, 0.0552, 0.0326
580, 0.0515, 0.0335
