Epoch, train Loss, test loss
1, 1.0243, 1.2749
20, 0.3966, 0.1519
40, 0.0972, 0.0413
60, 0.0472, 0.0306
80, 0.0313, 0.0225
100, 0.0219, 0.0193
120, 0.0183, 0.0176
140, 0.0151, 0.0164
160, 0.0145, 0.0160
180, 0.0126, 0.0136
200, 0.0129, 0.0118
220, 0.0128, 0.0105
240, 0.0108, 0.0090
260, 0.0101, 0.0093
280, 0.0106, 0.0079
300, 0.0106, 0.0077
320, 0.0109, 0.0073
340, 0.0089, 0.0088
360, 0.0100, 0.0073
380, 0.0099, 0.0078
400, 0.0115, 0.0076
420, 0.0096, 0.0074
440, 0.0095, 0.0077
460, 0.0098, 0.0075
480, 0.0089, 0.0076
500, 0.0094, 0.0077
520, 0.0092, 0.0078
540, 0.0091, 0.0084
560, 0.0100, 0.0080
580, 0.0096, 0.0075
600, 0.0081, 0.0074
620, 0.0103, 0.0088
640, 0.0115, 0.0076
660, 0.0074, 0.0072
680, 0.0098, 0.0077
700, 0.0091, 0.0074
720, 0.0085, 0.0071
740, 0.0083, 0.0072
760, 0.0085, 0.0071
780, 0.0105, 0.0081
800, 0.0086, 0.0078
820, 0.0103, 0.0075
840, 0.0116, 0.0072
860, 0.0092, 0.0086
880, 0.0092, 0.0073
900, 0.0092, 0.0077
920, 0.0110, 0.0087
940, 0.0096, 0.0075
960, 0.0086, 0.0072
980, 0.0115, 0.0082
1000, 0.0093, 0.0077
1020, 0.0093, 0.0074
1040, 0.0101, 0.0073
1060, 0.0108, 0.0084
1080, 0.0093, 0.0076
1100, 0.0088, 0.0072
1120, 0.0103, 0.0073
1140, 0.0103, 0.0074
1160, 0.0104, 0.0074
1180, 0.0087, 0.0072
1200, 0.0117, 0.0078
1220, 0.0095, 0.0072
1240, 0.0077, 0.0070
1260, 0.0096, 0.0074
1280, 0.0097, 0.0077
1300, 0.0096, 0.0071
1320, 0.0099, 0.0074
1340, 0.0107, 0.0085
1360, 0.0081, 0.0074
1380, 0.0076, 0.0072
1400, 0.0095, 0.0073
1420, 0.0096, 0.0074
1440, 0.0093, 0.0072
1460, 0.0104, 0.0078
1480, 0.0096, 0.0075
1500, 0.0088, 0.0072
1520, 0.0100, 0.0074
1540, 0.0086, 0.0078
1560, 0.0074, 0.0071
1580, 0.0100, 0.0074
1600, 0.0098, 0.0083
1620, 0.0088, 0.0087
1640, 0.0081, 0.0082
1660, 0.0077, 0.0074
1680, 0.0125, 0.0073
1700, 0.0102, 0.0075
1720, 0.0110, 0.0076
1740, 0.0113, 0.0077
1760, 0.0108, 0.0073
1780, 0.0101, 0.0077
1800, 0.0075, 0.0077
1820, 0.0102, 0.0079
1840, 0.0092, 0.0076
1860, 0.0088, 0.0081
1880, 0.0107, 0.0077
1900, 0.0096, 0.0071
1920, 0.0092, 0.0073
1940, 0.0097, 0.0072
1960, 0.0105, 0.0073
1980, 0.0110, 0.0077
2000, 0.0107, 0.0072
