Epoch, train Loss, test loss
1, 0.4225, 0.3783
20, 0.1467, 0.0671
40, 0.0402, 0.0386
60, 0.0162, 0.0311
80, 0.0120, 0.0284
100, 0.0103, 0.0262
120, 0.0097, 0.0225
140, 0.0100, 0.0216
160, 0.0091, 0.0186
180, 0.0085, 0.0178
200, 0.0085, 0.0166
220, 0.0086, 0.0169
240, 0.0082, 0.0154
260, 0.0079, 0.0148
280, 0.0077, 0.0136
300, 0.0077, 0.0138
320, 0.0092, 0.0133
340, 0.0073, 0.0124
360, 0.0076, 0.0119
380, 0.0075, 0.0120
400, 0.0078, 0.0115
420, 0.0092, 0.0132
440, 0.0083, 0.0109
460, 0.0084, 0.0102
480, 0.0078, 0.0096
500, 0.0087, 0.0099
520, 0.0074, 0.0095
540, 0.0081, 0.0097
560, 0.0074, 0.0093
580, 0.0085, 0.0100
600, 0.0080, 0.0097
620, 0.0074, 0.0086
640, 0.0082, 0.0088
660, 0.0081, 0.0090
680, 0.0077, 0.0091
700, 0.0072, 0.0086
720, 0.0077, 0.0086
740, 0.0081, 0.0099
760, 0.0082, 0.0101
780, 0.0071, 0.0093
800, 0.0078, 0.0091
820, 0.0066, 0.0083
840, 0.0086, 0.0086
860, 0.0084, 0.0095
880, 0.0084, 0.0083
900, 0.0071, 0.0084
920, 0.0078, 0.0087
940, 0.0079, 0.0081
960, 0.0075, 0.0091
980, 0.0078, 0.0081
1000, 0.0089, 0.0085
1020, 0.0082, 0.0098
1040, 0.0078, 0.0087
1060, 0.0091, 0.0097
1080, 0.0072, 0.0083
1100, 0.0079, 0.0086
1120, 0.0072, 0.0082
1140, 0.0070, 0.0081
1160, 0.0073, 0.0086
1180, 0.0084, 0.0079
1200, 0.0076, 0.0079
1220, 0.0087, 0.0097
1240, 0.0085, 0.0087
1260, 0.0091, 0.0082
1280, 0.0076, 0.0079
1300, 0.0062, 0.0082
1320, 0.0070, 0.0085
1340, 0.0070, 0.0089
1360, 0.0078, 0.0089
1380, 0.0073, 0.0086
1400, 0.0074, 0.0092
1420, 0.0080, 0.0080
1440, 0.0075, 0.0085
1460, 0.0076, 0.0081
1480, 0.0062, 0.0082
1500, 0.0071, 0.0079
1520, 0.0077, 0.0084
1540, 0.0071, 0.0088
1560, 0.0079, 0.0082
1580, 0.0084, 0.0084
1600, 0.0075, 0.0095
1620, 0.0087, 0.0086
1640, 0.0087, 0.0096
1660, 0.0076, 0.0091
1680, 0.0082, 0.0090
1700, 0.0082, 0.0088
1720, 0.0076, 0.0086
1740, 0.0072, 0.0082
1760, 0.0070, 0.0082
1780, 0.0080, 0.0097
1800, 0.0070, 0.0081
1820, 0.0073, 0.0088
1840, 0.0068, 0.0083
1860, 0.0069, 0.0090
1880, 0.0079, 0.0081
1900, 0.0063, 0.0079
1920, 0.0081, 0.0086
1940, 0.0071, 0.0089
1960, 0.0081, 0.0081
1980, 0.0083, 0.0080
2000, 0.0078, 0.0083
