Epoch, train Loss, test loss
1, 0.6551, 0.7198
20, 0.2365, 0.0993
40, 0.0938, 0.0752
60, 0.0805, 0.0624
80, 0.0675, 0.0464
100, 0.0623, 0.0356
120, 0.0540, 0.0335
140, 0.0530, 0.0336
160, 0.0538, 0.0330
180, 0.0514, 0.0313
200, 0.0502, 0.0331
220, 0.0508, 0.0322
240, 0.0506, 0.0316
260, 0.0520, 0.0316
280, 0.0508, 0.0330
300, 0.0531, 0.0324
320, 0.0526, 0.0317
340, 0.0513, 0.0322
360, 0.0502, 0.0320
380, 0.0524, 0.0323
400, 0.0516, 0.0318
420, 0.0484, 0.0318
440, 0.0530, 0.0330
460, 0.0526, 0.0322
480, 0.0522, 0.0315
500, 0.0543, 0.0325
520, 0.0541, 0.0336
