Epoch, train Loss, test loss
1, 1.4899, 1.2593
20, 0.2714, 0.0605
40, 0.0400, 0.0634
60, 0.0179, 0.0432
80, 0.0136, 0.0397
100, 0.0114, 0.0367
120, 0.0092, 0.0363
140, 0.0084, 0.0277
160, 0.0095, 0.0288
180, 0.0077, 0.0345
200, 0.0072, 0.0320
220, 0.0077, 0.0282
240, 0.0078, 0.0297
260, 0.0080, 0.0263
280, 0.0074, 0.0296
300, 0.0079, 0.0317
320, 0.0076, 0.0246
340, 0.0078, 0.0254
360, 0.0070, 0.0305
380, 0.0075, 0.0310
400, 0.0067, 0.0242
420, 0.0071, 0.0228
440, 0.0076, 0.0247
460, 0.0072, 0.0286
480, 0.0070, 0.0294
500, 0.0081, 0.0291
520, 0.0074, 0.0242
540, 0.0072, 0.0249
560, 0.0068, 0.0252
580, 0.0066, 0.0227
600, 0.0075, 0.0241
