Epoch, train Loss, test loss
1, 0.5967, 0.5286
20, 0.1878, 0.0559
40, 0.0349, 0.0263
60, 0.0183, 0.0199
80, 0.0156, 0.0199
100, 0.0111, 0.0182
120, 0.0103, 0.0144
140, 0.0110, 0.0162
160, 0.0103, 0.0174
180, 0.0099, 0.0123
200, 0.0108, 0.0136
220, 0.0095, 0.0124
240, 0.0109, 0.0126
260, 0.0082, 0.0110
280, 0.0097, 0.0127
300, 0.0082, 0.0107
320, 0.0093, 0.0110
340, 0.0092, 0.0100
360, 0.0074, 0.0098
380, 0.0088, 0.0097
400, 0.0113, 0.0097
420, 0.0107, 0.0110
440, 0.0073, 0.0094
460, 0.0078, 0.0091
480, 0.0099, 0.0094
500, 0.0084, 0.0098
520, 0.0086, 0.0104
540, 0.0081, 0.0106
560, 0.0067, 0.0093
580, 0.0090, 0.0098
600, 0.0081, 0.0094
620, 0.0084, 0.0092
640, 0.0083, 0.0120
660, 0.0103, 0.0090
680, 0.0081, 0.0102
700, 0.0099, 0.0098
720, 0.0086, 0.0098
740, 0.0071, 0.0092
760, 0.0077, 0.0093
780, 0.0084, 0.0094
800, 0.0075, 0.0093
820, 0.0097, 0.0087
840, 0.0072, 0.0095
860, 0.0078, 0.0088
880, 0.0075, 0.0083
900, 0.0063, 0.0083
920, 0.0073, 0.0085
940, 0.0073, 0.0084
960, 0.0084, 0.0091
980, 0.0069, 0.0088
1000, 0.0073, 0.0093
1020, 0.0083, 0.0093
1040, 0.0095, 0.0091
1060, 0.0084, 0.0096
1080, 0.0072, 0.0086
1100, 0.0080, 0.0111
1120, 0.0087, 0.0101
1140, 0.0097, 0.0104
1160, 0.0078, 0.0088
1180, 0.0071, 0.0078
1200, 0.0087, 0.0093
1220, 0.0072, 0.0087
1240, 0.0077, 0.0097
1260, 0.0075, 0.0088
1280, 0.0073, 0.0085
1300, 0.0077, 0.0084
1320, 0.0097, 0.0103
1340, 0.0088, 0.0093
1360, 0.0078, 0.0090
1380, 0.0079, 0.0083
1400, 0.0067, 0.0082
1420, 0.0078, 0.0093
1440, 0.0091, 0.0089
1460, 0.0092, 0.0087
1480, 0.0079, 0.0088
1500, 0.0101, 0.0081
1520, 0.0094, 0.0093
1540, 0.0077, 0.0090
1560, 0.0085, 0.0089
1580, 0.0091, 0.0088
1600, 0.0070, 0.0095
1620, 0.0073, 0.0092
1640, 0.0066, 0.0087
1660, 0.0073, 0.0089
1680, 0.0074, 0.0092
1700, 0.0076, 0.0093
1720, 0.0072, 0.0092
1740, 0.0076, 0.0089
1760, 0.0084, 0.0100
1780, 0.0095, 0.0102
1800, 0.0119, 0.0100
1820, 0.0093, 0.0082
1840, 0.0080, 0.0096
1860, 0.0080, 0.0087
1880, 0.0082, 0.0082
1900, 0.0072, 0.0080
1920, 0.0084, 0.0085
1940, 0.0073, 0.0094
1960, 0.0081, 0.0091
1980, 0.0104, 0.0090
2000, 0.0087, 0.0088
