Epoch, train Loss, test loss
1, 1.4393, 1.5055
20, 0.4590, 0.2252
40, 0.0892, 0.1361
60, 0.0422, 0.1286
80, 0.0208, 0.0986
100, 0.0163, 0.0860
120, 0.0139, 0.0753
140, 0.0124, 0.0638
160, 0.0128, 0.0533
180, 0.0130, 0.0422
200, 0.0111, 0.0336
220, 0.0116, 0.0271
240, 0.0107, 0.0228
260, 0.0113, 0.0207
280, 0.0109, 0.0144
300, 0.0110, 0.0127
320, 0.0104, 0.0122
340, 0.0108, 0.0123
360, 0.0106, 0.0101
380, 0.0117, 0.0103
400, 0.0101, 0.0095
420, 0.0095, 0.0089
440, 0.0097, 0.0088
460, 0.0106, 0.0087
480, 0.0098, 0.0085
500, 0.0107, 0.0085
520, 0.0102, 0.0087
540, 0.0097, 0.0088
560, 0.0097, 0.0084
580, 0.0102, 0.0088
600, 0.0096, 0.0083
620, 0.0102, 0.0080
640, 0.0096, 0.0081
660, 0.0092, 0.0079
680, 0.0092, 0.0083
700, 0.0091, 0.0081
720, 0.0096, 0.0080
740, 0.0089, 0.0077
760, 0.0090, 0.0079
780, 0.0107, 0.0078
800, 0.0094, 0.0080
820, 0.0092, 0.0081
840, 0.0098, 0.0078
860, 0.0096, 0.0085
880, 0.0098, 0.0077
900, 0.0096, 0.0076
920, 0.0081, 0.0078
940, 0.0094, 0.0079
960, 0.0093, 0.0076
980, 0.0096, 0.0077
1000, 0.0096, 0.0078
1020, 0.0087, 0.0076
1040, 0.0087, 0.0077
1060, 0.0109, 0.0077
1080, 0.0087, 0.0080
1100, 0.0094, 0.0075
1120, 0.0096, 0.0075
1140, 0.0096, 0.0077
1160, 0.0089, 0.0074
1180, 0.0097, 0.0078
1200, 0.0088, 0.0074
1220, 0.0089, 0.0078
1240, 0.0090, 0.0073
1260, 0.0088, 0.0075
1280, 0.0094, 0.0075
1300, 0.0086, 0.0075
1320, 0.0092, 0.0073
1340, 0.0094, 0.0075
1360, 0.0084, 0.0075
1380, 0.0092, 0.0073
1400, 0.0092, 0.0073
1420, 0.0088, 0.0073
1440, 0.0089, 0.0075
1460, 0.0086, 0.0075
1480, 0.0095, 0.0074
1500, 0.0091, 0.0074
1520, 0.0090, 0.0078
1540, 0.0100, 0.0073
1560, 0.0092, 0.0074
1580, 0.0098, 0.0075
1600, 0.0095, 0.0073
1620, 0.0086, 0.0074
1640, 0.0087, 0.0071
1660, 0.0093, 0.0073
1680, 0.0092, 0.0075
1700, 0.0086, 0.0074
1720, 0.0094, 0.0086
1740, 0.0088, 0.0078
1760, 0.0093, 0.0075
1780, 0.0086, 0.0073
1800, 0.0079, 0.0073
1820, 0.0100, 0.0076
1840, 0.0095, 0.0076
1860, 0.0093, 0.0075
1880, 0.0085, 0.0073
1900, 0.0091, 0.0074
1920, 0.0084, 0.0072
1940, 0.0081, 0.0072
1960, 0.0101, 0.0075
1980, 0.0091, 0.0074
2000, 0.0087, 0.0075
