Epoch, train Loss, test loss
1, 0.9896, 1.2510
20, 0.3946, 0.1877
40, 0.0894, 0.0861
60, 0.0472, 0.0632
80, 0.0302, 0.0493
100, 0.0193, 0.0460
120, 0.0162, 0.0446
140, 0.0138, 0.0422
160, 0.0137, 0.0414
180, 0.0112, 0.0384
200, 0.0120, 0.0372
220, 0.0115, 0.0356
240, 0.0104, 0.0304
260, 0.0100, 0.0313
280, 0.0091, 0.0244
300, 0.0095, 0.0266
320, 0.0086, 0.0239
340, 0.0083, 0.0239
360, 0.0089, 0.0248
380, 0.0085, 0.0226
400, 0.0097, 0.0254
420, 0.0086, 0.0231
440, 0.0081, 0.0230
460, 0.0079, 0.0224
480, 0.0079, 0.0223
500, 0.0080, 0.0190
520, 0.0078, 0.0193
540, 0.0081, 0.0178
560, 0.0076, 0.0164
580, 0.0087, 0.0162
600, 0.0073, 0.0174
620, 0.0085, 0.0168
640, 0.0099, 0.0158
660, 0.0067, 0.0132
680, 0.0080, 0.0148
700, 0.0073, 0.0138
720, 0.0073, 0.0134
740, 0.0070, 0.0129
760, 0.0076, 0.0117
780, 0.0080, 0.0131
800, 0.0075, 0.0116
820, 0.0089, 0.0125
840, 0.0099, 0.0125
860, 0.0075, 0.0129
880, 0.0080, 0.0122
900, 0.0077, 0.0100
920, 0.0090, 0.0118
940, 0.0082, 0.0113
960, 0.0071, 0.0109
980, 0.0096, 0.0115
1000, 0.0082, 0.0107
1020, 0.0078, 0.0106
1040, 0.0082, 0.0097
1060, 0.0090, 0.0109
1080, 0.0078, 0.0104
1100, 0.0075, 0.0093
1120, 0.0081, 0.0095
1140, 0.0083, 0.0105
1160, 0.0090, 0.0091
1180, 0.0074, 0.0099
1200, 0.0094, 0.0112
1220, 0.0083, 0.0092
1240, 0.0071, 0.0089
1260, 0.0080, 0.0090
1280, 0.0081, 0.0104
1300, 0.0080, 0.0087
1320, 0.0079, 0.0094
1340, 0.0091, 0.0102
1360, 0.0070, 0.0093
1380, 0.0069, 0.0086
1400, 0.0079, 0.0088
1420, 0.0076, 0.0085
1440, 0.0084, 0.0084
1460, 0.0084, 0.0086
1480, 0.0080, 0.0095
1500, 0.0080, 0.0082
1520, 0.0079, 0.0092
1540, 0.0071, 0.0091
1560, 0.0065, 0.0083
1580, 0.0080, 0.0084
1600, 0.0080, 0.0090
1620, 0.0071, 0.0092
1640, 0.0067, 0.0087
1660, 0.0063, 0.0088
1680, 0.0107, 0.0086
1700, 0.0076, 0.0088
1720, 0.0086, 0.0091
1740, 0.0088, 0.0085
1760, 0.0082, 0.0078
1780, 0.0083, 0.0085
1800, 0.0061, 0.0086
1820, 0.0083, 0.0092
1840, 0.0072, 0.0086
1860, 0.0072, 0.0085
1880, 0.0087, 0.0090
1900, 0.0079, 0.0085
1920, 0.0073, 0.0081
1940, 0.0082, 0.0092
1960, 0.0084, 0.0085
1980, 0.0089, 0.0087
2000, 0.0090, 0.0082
