Epoch, train Loss, test loss
1, 0.3955, 0.3815
20, 0.1574, 0.0536
40, 0.0471, 0.0342
60, 0.0224, 0.0204
80, 0.0168, 0.0186
100, 0.0140, 0.0158
120, 0.0119, 0.0142
140, 0.0110, 0.0132
160, 0.0115, 0.0129
180, 0.0093, 0.0122
200, 0.0106, 0.0117
220, 0.0108, 0.0109
240, 0.0103, 0.0098
260, 0.0103, 0.0113
280, 0.0105, 0.0088
300, 0.0104, 0.0090
320, 0.0100, 0.0083
340, 0.0088, 0.0093
360, 0.0102, 0.0086
380, 0.0095, 0.0086
400, 0.0111, 0.0086
420, 0.0094, 0.0085
440, 0.0096, 0.0090
460, 0.0097, 0.0092
480, 0.0090, 0.0088
500, 0.0094, 0.0084
520, 0.0096, 0.0081
540, 0.0092, 0.0086
560, 0.0096, 0.0078
580, 0.0097, 0.0099
600, 0.0084, 0.0084
620, 0.0106, 0.0100
640, 0.0112, 0.0082
660, 0.0077, 0.0077
680, 0.0097, 0.0083
700, 0.0088, 0.0078
720, 0.0087, 0.0076
740, 0.0084, 0.0075
760, 0.0084, 0.0074
780, 0.0101, 0.0084
800, 0.0087, 0.0078
820, 0.0101, 0.0076
840, 0.0109, 0.0074
860, 0.0087, 0.0086
880, 0.0090, 0.0078
900, 0.0095, 0.0082
920, 0.0107, 0.0084
940, 0.0099, 0.0080
960, 0.0085, 0.0077
980, 0.0113, 0.0082
1000, 0.0091, 0.0077
1020, 0.0091, 0.0084
1040, 0.0102, 0.0075
1060, 0.0109, 0.0085
1080, 0.0092, 0.0077
1100, 0.0085, 0.0077
1120, 0.0099, 0.0077
1140, 0.0101, 0.0075
1160, 0.0102, 0.0074
1180, 0.0087, 0.0077
1200, 0.0113, 0.0080
1220, 0.0094, 0.0074
1240, 0.0076, 0.0073
1260, 0.0093, 0.0077
1280, 0.0096, 0.0079
1300, 0.0094, 0.0072
1320, 0.0097, 0.0074
1340, 0.0104, 0.0082
1360, 0.0080, 0.0077
1380, 0.0076, 0.0074
1400, 0.0095, 0.0074
1420, 0.0096, 0.0073
1440, 0.0093, 0.0073
1460, 0.0101, 0.0075
1480, 0.0092, 0.0074
1500, 0.0086, 0.0075
1520, 0.0099, 0.0074
1540, 0.0086, 0.0080
1560, 0.0073, 0.0072
1580, 0.0099, 0.0075
1600, 0.0097, 0.0081
1620, 0.0087, 0.0089
1640, 0.0080, 0.0085
1660, 0.0076, 0.0077
1680, 0.0125, 0.0074
1700, 0.0100, 0.0074
1720, 0.0106, 0.0078
1740, 0.0108, 0.0076
1760, 0.0103, 0.0074
1780, 0.0099, 0.0077
1800, 0.0074, 0.0073
1820, 0.0097, 0.0077
1840, 0.0089, 0.0080
1860, 0.0087, 0.0083
1880, 0.0107, 0.0081
1900, 0.0093, 0.0076
1920, 0.0093, 0.0078
1940, 0.0096, 0.0085
1960, 0.0102, 0.0073
1980, 0.0104, 0.0076
2000, 0.0105, 0.0074
