Epoch, train Loss, test loss
1, 0.6293, 0.7921
20, 0.2171, 0.1080
40, 0.0791, 0.0802
60, 0.0666, 0.0570
80, 0.0582, 0.0505
100, 0.0535, 0.0425
120, 0.0575, 0.0385
140, 0.0501, 0.0369
160, 0.0466, 0.0368
180, 0.0498, 0.0370
200, 0.0488, 0.0351
220, 0.0488, 0.0340
240, 0.0482, 0.0327
260, 0.0424, 0.0328
280, 0.0442, 0.0321
300, 0.0572, 0.0377
320, 0.0453, 0.0322
340, 0.0517, 0.0349
360, 0.0449, 0.0325
380, 0.0546, 0.0331
400, 0.0521, 0.0344
420, 0.0493, 0.0350
440, 0.0477, 0.0335
460, 0.0463, 0.0336
480, 0.0478, 0.0332
500, 0.0486, 0.0334
520, 0.0416, 0.0315
