Epoch, train Loss, test loss
1, 0.7482, 0.5404
20, 0.1498, 0.0619
40, 0.0225, 0.0300
60, 0.0147, 0.0207
80, 0.0124, 0.0162
100, 0.0120, 0.0137
120, 0.0110, 0.0125
140, 0.0102, 0.0101
160, 0.0103, 0.0096
180, 0.0118, 0.0109
200, 0.0097, 0.0090
220, 0.0106, 0.0116
240, 0.0096, 0.0084
260, 0.0101, 0.0081
280, 0.0097, 0.0083
300, 0.0099, 0.0081
320, 0.0094, 0.0082
340, 0.0101, 0.0080
360, 0.0111, 0.0104
380, 0.0116, 0.0086
400, 0.0094, 0.0074
420, 0.0086, 0.0074
440, 0.0091, 0.0079
460, 0.0102, 0.0077
480, 0.0096, 0.0086
500, 0.0106, 0.0077
520, 0.0101, 0.0085
540, 0.0095, 0.0076
560, 0.0095, 0.0074
580, 0.0104, 0.0084
600, 0.0093, 0.0074
620, 0.0102, 0.0075
640, 0.0098, 0.0074
660, 0.0092, 0.0077
680, 0.0093, 0.0072
700, 0.0091, 0.0082
720, 0.0098, 0.0079
740, 0.0092, 0.0089
760, 0.0092, 0.0077
780, 0.0108, 0.0072
800, 0.0094, 0.0073
820, 0.0092, 0.0080
840, 0.0101, 0.0076
860, 0.0097, 0.0074
880, 0.0098, 0.0074
900, 0.0097, 0.0071
920, 0.0082, 0.0073
940, 0.0093, 0.0073
960, 0.0093, 0.0075
980, 0.0103, 0.0095
1000, 0.0102, 0.0073
1020, 0.0088, 0.0077
1040, 0.0090, 0.0073
1060, 0.0112, 0.0075
1080, 0.0088, 0.0075
1100, 0.0098, 0.0075
1120, 0.0099, 0.0077
1140, 0.0100, 0.0075
1160, 0.0089, 0.0074
1180, 0.0101, 0.0072
1200, 0.0093, 0.0079
1220, 0.0091, 0.0074
1240, 0.0093, 0.0071
1260, 0.0090, 0.0073
1280, 0.0096, 0.0074
1300, 0.0089, 0.0074
1320, 0.0095, 0.0071
1340, 0.0097, 0.0073
1360, 0.0085, 0.0071
1380, 0.0093, 0.0072
1400, 0.0098, 0.0076
1420, 0.0093, 0.0071
1440, 0.0091, 0.0071
1460, 0.0087, 0.0074
1480, 0.0099, 0.0075
1500, 0.0095, 0.0073
1520, 0.0091, 0.0077
1540, 0.0106, 0.0076
1560, 0.0096, 0.0073
1580, 0.0102, 0.0073
1600, 0.0099, 0.0075
1620, 0.0089, 0.0071
1640, 0.0088, 0.0073
1660, 0.0095, 0.0072
1680, 0.0094, 0.0080
1700, 0.0093, 0.0083
1720, 0.0100, 0.0081
1740, 0.0088, 0.0072
1760, 0.0095, 0.0070
1780, 0.0092, 0.0075
1800, 0.0083, 0.0073
1820, 0.0101, 0.0073
1840, 0.0097, 0.0074
1860, 0.0096, 0.0072
1880, 0.0086, 0.0073
1900, 0.0099, 0.0075
1920, 0.0089, 0.0070
1940, 0.0082, 0.0082
1960, 0.0105, 0.0071
1980, 0.0094, 0.0073
2000, 0.0090, 0.0076
