Epoch, train Loss, test loss
1, 1.1583, 1.5106
20, 0.5310, 0.2059
40, 0.1245, 0.1067
60, 0.0666, 0.0596
80, 0.0451, 0.0399
100, 0.0300, 0.0280
120, 0.0227, 0.0211
140, 0.0208, 0.0184
160, 0.0175, 0.0166
180, 0.0157, 0.0166
200, 0.0170, 0.0154
220, 0.0153, 0.0147
240, 0.0181, 0.0141
260, 0.0138, 0.0133
280, 0.0151, 0.0128
300, 0.0132, 0.0124
320, 0.0160, 0.0128
340, 0.0147, 0.0122
360, 0.0132, 0.0117
380, 0.0133, 0.0116
400, 0.0162, 0.0115
420, 0.0150, 0.0114
440, 0.0105, 0.0108
460, 0.0122, 0.0108
480, 0.0140, 0.0114
500, 0.0124, 0.0104
520, 0.0116, 0.0103
540, 0.0123, 0.0104
560, 0.0103, 0.0101
580, 0.0139, 0.0106
600, 0.0118, 0.0096
620, 0.0112, 0.0098
640, 0.0116, 0.0095
660, 0.0122, 0.0095
680, 0.0116, 0.0094
700, 0.0135, 0.0099
720, 0.0132, 0.0091
740, 0.0104, 0.0093
760, 0.0109, 0.0090
780, 0.0117, 0.0096
800, 0.0100, 0.0090
820, 0.0135, 0.0091
840, 0.0102, 0.0090
860, 0.0108, 0.0094
880, 0.0111, 0.0091
900, 0.0089, 0.0088
920, 0.0099, 0.0087
940, 0.0108, 0.0088
960, 0.0106, 0.0088
980, 0.0098, 0.0090
1000, 0.0101, 0.0093
1020, 0.0114, 0.0089
1040, 0.0129, 0.0101
1060, 0.0115, 0.0089
1080, 0.0096, 0.0087
1100, 0.0096, 0.0083
1120, 0.0110, 0.0083
1140, 0.0121, 0.0092
1160, 0.0102, 0.0087
1180, 0.0100, 0.0090
1200, 0.0116, 0.0088
1220, 0.0102, 0.0083
1240, 0.0113, 0.0089
1260, 0.0105, 0.0083
1280, 0.0093, 0.0086
1300, 0.0104, 0.0082
1320, 0.0113, 0.0083
1340, 0.0104, 0.0082
1360, 0.0099, 0.0086
1380, 0.0104, 0.0084
1400, 0.0097, 0.0085
1420, 0.0108, 0.0082
1440, 0.0109, 0.0080
1460, 0.0121, 0.0083
1480, 0.0103, 0.0080
1500, 0.0128, 0.0082
1520, 0.0124, 0.0082
1540, 0.0096, 0.0094
1560, 0.0113, 0.0090
1580, 0.0111, 0.0082
1600, 0.0087, 0.0078
1620, 0.0095, 0.0080
1640, 0.0084, 0.0077
1660, 0.0092, 0.0077
1680, 0.0098, 0.0078
1700, 0.0094, 0.0081
1720, 0.0089, 0.0082
1740, 0.0096, 0.0080
1760, 0.0106, 0.0084
1780, 0.0121, 0.0099
1800, 0.0127, 0.0092
1820, 0.0104, 0.0080
1840, 0.0092, 0.0085
1860, 0.0094, 0.0080
1880, 0.0108, 0.0078
1900, 0.0096, 0.0078
1920, 0.0109, 0.0083
1940, 0.0092, 0.0080
1960, 0.0108, 0.0089
1980, 0.0132, 0.0082
2000, 0.0107, 0.0083
