Epoch, train Loss, test loss
1, 1.0649, 1.0579
20, 0.2762, 0.1078
40, 0.0784, 0.0454
60, 0.0599, 0.0355
80, 0.0530, 0.0349
100, 0.0552, 0.0345
120, 0.0519, 0.0328
140, 0.0528, 0.0352
160, 0.0527, 0.0333
180, 0.0512, 0.0329
200, 0.0508, 0.0349
220, 0.0517, 0.0321
240, 0.0509, 0.0353
260, 0.0522, 0.0328
280, 0.0519, 0.0310
300, 0.0537, 0.0319
320, 0.0529, 0.0333
340, 0.0520, 0.0354
360, 0.0509, 0.0317
380, 0.0534, 0.0315
400, 0.0529, 0.0343
420, 0.0497, 0.0330
440, 0.0539, 0.0335
460, 0.0531, 0.0342
480, 0.0526, 0.0327
500, 0.0547, 0.0345
520, 0.0546, 0.0344
