Epoch, train Loss, test loss
1, 1.3576, 1.5000
20, 0.4759, 0.2207
40, 0.0933, 0.1269
60, 0.0433, 0.1213
80, 0.0220, 0.1070
100, 0.0153, 0.1039
120, 0.0145, 0.1010
140, 0.0122, 0.0962
160, 0.0121, 0.0989
180, 0.0112, 0.0942
200, 0.0123, 0.0958
220, 0.0104, 0.0927
240, 0.0105, 0.0952
260, 0.0098, 0.0965
280, 0.0089, 0.0925
300, 0.0099, 0.0855
320, 0.0093, 0.0865
340, 0.0091, 0.0826
360, 0.0101, 0.0858
380, 0.0083, 0.0873
400, 0.0084, 0.0851
420, 0.0088, 0.0813
440, 0.0081, 0.0852
460, 0.0071, 0.0855
480, 0.0081, 0.0838
500, 0.0073, 0.0832
520, 0.0089, 0.0857
