Epoch, train Loss, test loss
1, 1.0243, 1.2892
20, 0.4132, 0.1597
40, 0.1223, 0.0683
60, 0.0585, 0.0369
80, 0.0443, 0.0351
100, 0.0373, 0.0292
120, 0.0343, 0.0266
140, 0.0268, 0.0225
160, 0.0223, 0.0207
180, 0.0191, 0.0197
200, 0.0199, 0.0190
220, 0.0207, 0.0181
240, 0.0189, 0.0172
260, 0.0173, 0.0166
280, 0.0189, 0.0166
300, 0.0183, 0.0164
320, 0.0187, 0.0157
340, 0.0155, 0.0157
360, 0.0166, 0.0159
380, 0.0151, 0.0149
400, 0.0173, 0.0148
420, 0.0141, 0.0142
440, 0.0143, 0.0146
460, 0.0137, 0.0141
480, 0.0129, 0.0138
500, 0.0129, 0.0137
520, 0.0140, 0.0135
540, 0.0133, 0.0131
560, 0.0148, 0.0130
580, 0.0138, 0.0127
600, 0.0121, 0.0125
620, 0.0139, 0.0119
640, 0.0146, 0.0118
660, 0.0112, 0.0117
680, 0.0125, 0.0113
700, 0.0121, 0.0113
720, 0.0116, 0.0117
740, 0.0112, 0.0109
760, 0.0113, 0.0107
780, 0.0121, 0.0111
800, 0.0102, 0.0106
820, 0.0126, 0.0108
840, 0.0139, 0.0103
860, 0.0110, 0.0105
880, 0.0108, 0.0101
900, 0.0113, 0.0103
920, 0.0123, 0.0101
940, 0.0108, 0.0100
960, 0.0102, 0.0099
980, 0.0131, 0.0097
1000, 0.0111, 0.0097
1020, 0.0108, 0.0099
1040, 0.0118, 0.0094
1060, 0.0119, 0.0094
1080, 0.0105, 0.0095
1100, 0.0100, 0.0094
1120, 0.0116, 0.0094
1140, 0.0113, 0.0100
1160, 0.0117, 0.0093
1180, 0.0098, 0.0092
1200, 0.0123, 0.0091
1220, 0.0110, 0.0097
1240, 0.0091, 0.0092
1260, 0.0103, 0.0092
1280, 0.0109, 0.0091
1300, 0.0106, 0.0090
1320, 0.0109, 0.0090
1340, 0.0118, 0.0092
1360, 0.0088, 0.0092
1380, 0.0084, 0.0089
1400, 0.0102, 0.0090
1420, 0.0107, 0.0089
1440, 0.0104, 0.0092
1460, 0.0111, 0.0091
1480, 0.0103, 0.0095
1500, 0.0102, 0.0100
1520, 0.0105, 0.0091
1540, 0.0099, 0.0091
1560, 0.0081, 0.0086
1580, 0.0102, 0.0091
1600, 0.0105, 0.0100
1620, 0.0092, 0.0088
1640, 0.0085, 0.0090
1660, 0.0080, 0.0087
1680, 0.0133, 0.0087
1700, 0.0108, 0.0086
1720, 0.0114, 0.0087
1740, 0.0118, 0.0092
1760, 0.0116, 0.0086
1780, 0.0105, 0.0086
1800, 0.0079, 0.0086
1820, 0.0104, 0.0090
1840, 0.0099, 0.0088
1860, 0.0093, 0.0090
1880, 0.0113, 0.0086
1900, 0.0101, 0.0087
1920, 0.0097, 0.0087
1940, 0.0103, 0.0085
1960, 0.0113, 0.0088
1980, 0.0117, 0.0091
2000, 0.0113, 0.0084
