Epoch, train Loss, test loss
1, 1.4393, 1.5161
20, 0.5037, 0.2195
40, 0.1185, 0.0969
60, 0.0616, 0.0547
80, 0.0411, 0.0348
100, 0.0295, 0.0236
120, 0.0205, 0.0193
140, 0.0173, 0.0177
160, 0.0178, 0.0165
180, 0.0182, 0.0156
200, 0.0153, 0.0148
220, 0.0158, 0.0140
240, 0.0141, 0.0134
260, 0.0150, 0.0129
280, 0.0140, 0.0124
300, 0.0143, 0.0120
320, 0.0135, 0.0118
340, 0.0135, 0.0115
360, 0.0134, 0.0114
380, 0.0148, 0.0110
400, 0.0127, 0.0104
420, 0.0117, 0.0103
440, 0.0119, 0.0104
460, 0.0132, 0.0106
480, 0.0123, 0.0100
500, 0.0130, 0.0099
520, 0.0123, 0.0097
540, 0.0117, 0.0099
560, 0.0116, 0.0095
580, 0.0124, 0.0093
600, 0.0113, 0.0092
620, 0.0123, 0.0093
640, 0.0116, 0.0090
660, 0.0112, 0.0091
680, 0.0109, 0.0088
700, 0.0108, 0.0090
720, 0.0113, 0.0086
740, 0.0104, 0.0087
760, 0.0106, 0.0086
780, 0.0123, 0.0088
800, 0.0110, 0.0086
820, 0.0106, 0.0092
840, 0.0114, 0.0087
860, 0.0110, 0.0087
880, 0.0113, 0.0085
900, 0.0112, 0.0085
920, 0.0094, 0.0086
940, 0.0107, 0.0084
960, 0.0102, 0.0084
980, 0.0109, 0.0084
1000, 0.0112, 0.0087
1020, 0.0098, 0.0084
1040, 0.0100, 0.0083
1060, 0.0123, 0.0085
1080, 0.0102, 0.0083
1100, 0.0108, 0.0083
1120, 0.0109, 0.0084
1140, 0.0110, 0.0083
1160, 0.0100, 0.0082
1180, 0.0111, 0.0085
1200, 0.0100, 0.0088
1220, 0.0102, 0.0081
1240, 0.0102, 0.0083
1260, 0.0098, 0.0083
1280, 0.0108, 0.0081
1300, 0.0098, 0.0080
1320, 0.0104, 0.0079
1340, 0.0107, 0.0082
1360, 0.0093, 0.0082
1380, 0.0104, 0.0080
1400, 0.0104, 0.0080
1420, 0.0098, 0.0079
1440, 0.0100, 0.0084
1460, 0.0096, 0.0079
1480, 0.0106, 0.0080
1500, 0.0102, 0.0081
1520, 0.0100, 0.0080
1540, 0.0112, 0.0079
1560, 0.0102, 0.0079
1580, 0.0108, 0.0079
1600, 0.0106, 0.0081
1620, 0.0099, 0.0080
1640, 0.0097, 0.0079
1660, 0.0104, 0.0084
1680, 0.0102, 0.0078
1700, 0.0096, 0.0082
1720, 0.0106, 0.0085
1740, 0.0097, 0.0077
1760, 0.0103, 0.0077
1780, 0.0098, 0.0083
1800, 0.0090, 0.0077
1820, 0.0110, 0.0084
1840, 0.0104, 0.0079
1860, 0.0103, 0.0087
1880, 0.0098, 0.0083
1900, 0.0106, 0.0084
1920, 0.0094, 0.0078
1940, 0.0092, 0.0080
1960, 0.0112, 0.0081
1980, 0.0099, 0.0078
2000, 0.0095, 0.0076
