Epoch, train Loss, test loss
1, 0.6896, 0.5717
20, 0.1455, 0.0597
40, 0.0632, 0.0365
60, 0.0544, 0.0335
80, 0.0507, 0.0334
100, 0.0541, 0.0322
120, 0.0513, 0.0319
140, 0.0518, 0.0339
160, 0.0522, 0.0339
180, 0.0509, 0.0321
200, 0.0503, 0.0334
220, 0.0510, 0.0303
240, 0.0505, 0.0345
260, 0.0518, 0.0327
280, 0.0510, 0.0300
300, 0.0537, 0.0311
320, 0.0526, 0.0323
340, 0.0517, 0.0350
360, 0.0506, 0.0317
380, 0.0528, 0.0310
400, 0.0517, 0.0324
420, 0.0485, 0.0329
440, 0.0530, 0.0324
460, 0.0528, 0.0325
480, 0.0523, 0.0317
500, 0.0543, 0.0339
520, 0.0541, 0.0327
540, 0.0524, 0.0325
560, 0.0549, 0.0332
580, 0.0513, 0.0320
600, 0.0507, 0.0305
620, 0.0512, 0.0319
640, 0.0538, 0.0332
660, 0.0487, 0.0303
680, 0.0519, 0.0311
700, 0.0522, 0.0317
720, 0.0531, 0.0336
